player,team,player_norm,intl_goals,intl_weighted_goals,intl_penalty_goals,intl_major_goals,intl_scoring_matches,intl_last_goal_date,team_intl_matches,intl_goal_rate,intl_goals_per_team_match,goals_total,xg_total,shots_total,shots_on_target_pct,league_difficulty,minutes,goals_per90,xg_per90,npxg_per90,shots_per90,has_club_stats,player_club_name,group,p_qualify,team_win_prob,progression_factor,expected_tournament_matches,group_difficulty,last5_win_rate,adj_xg_per90,adj_goals_per90,adj_shots_per90,player_skill,boot_score,predicted_goals,year,tournament_goals
Quinten Timber,Netherlands,quinten timber,1,0.85,0,0,1,2025-09-07,43,1.0,0.023255813953488372,,,,0.33,0.5,,0.01744186046511628,0.019767441860465116,0.019767441860465116,0.06511627906976744,False,,F,0.9947,0.0178,0.5850760674151427,4.80814,0.8834891107854264,0.2,0.019767441860465116,0.01744186046511628,0.06511627906976744,0.02169423018011564,0.012692774879380963,0.17,2026,
Micky van de Ven,Netherlands,micky van de ven,1,0.85,0,0,1,2025-06-10,43,1.0,0.023255813953488372,,,,0.33,0.5,,0.01744186046511628,0.019767441860465116,0.019767441860465116,0.06511627906976744,False,,F,0.9947,0.0178,0.5850760674151427,4.80814,0.8834891107854264,0.2,0.019767441860465116,0.01744186046511628,0.06511627906976744,0.02169423018011564,0.012692774879380963,0.17,2026,
Quilindschy Hartman,Netherlands,quilindschy hartman,1,0.85,0,0,1,2023-10-13,43,1.0,0.023255813953488372,,,,0.33,0.5,,0.01744186046511628,0.019767441860465116,0.019767441860465116,0.06511627906976744,False,,F,0.9947,0.0178,0.5850760674151427,4.80814,0.8834891107854264,0.2,0.019767441860465116,0.01744186046511628,0.06511627906976744,0.02169423018011564,0.012692774879380963,0.17,2026,
Marten de Roon,Netherlands,marten de roon,1,0.85,0,0,1,2023-09-07,43,1.0,0.023255813953488372,,,,0.33,0.5,,0.01744186046511628,0.019767441860465116,0.019767441860465116,0.06511627906976744,False,,F,0.9947,0.0178,0.5850760674151427,4.80814,0.8834891107854264,0.2,0.019767441860465116,0.01744186046511628,0.06511627906976744,0.02169423018011564,0.012692774879380963,0.17,2026,
Mats Wieffer,Netherlands,mats wieffer,1,0.85,0,0,1,2023-11-21,43,1.0,0.023255813953488372,,,,0.33,0.5,,0.01744186046511628,0.019767441860465116,0.019767441860465116,0.06511627906976744,False,,F,0.9947,0.0178,0.5850760674151427,4.80814,0.8834891107854264,0.2,0.019767441860465116,0.01744186046511628,0.06511627906976744,0.02169423018011564,0.012692774879380963,0.17,2026,
Taylor Harwood-Bellis,England,taylor harwoodbellis,1,0.6,0,0,1,2024-11-17,44,1.0,0.022727272727272728,,,,0.33,0.5,,0.017045454545454544,0.019318181818181818,0.019318181818181818,0.06363636363636363,False,,L,0.9792,0.086,0.7046125545885586,5.02028,0.8389605511245317,0.4,0.019318181818181818,0.017045454545454544,0.06363636363636363,0.01768664528780063,0.012462232318338895,0.17,2026,
Curtis Jones,England,curtis jones,1,0.6,0,0,1,2024-11-14,44,1.0,0.022727272727272728,,,,0.33,0.5,,0.017045454545454544,0.019318181818181818,0.019318181818181818,0.06363636363636363,False,,L,0.9792,0.086,0.7046125545885586,5.02028,0.8389605511245317,0.4,0.019318181818181818,0.017045454545454544,0.06363636363636363,0.01768664528780063,0.012462232318338895,0.17,2026,
Conor Gallagher,England,conor gallagher,1,0.6,0,0,1,2024-11-17,44,1.0,0.022727272727272728,,,,0.33,0.5,,0.017045454545454544,0.019318181818181818,0.019318181818181818,0.06363636363636363,False,,L,0.9792,0.086,0.7046125545885586,5.02028,0.8389605511245317,0.4,0.019318181818181818,0.017045454545454544,0.06363636363636363,0.01768664528780063,0.012462232318338895,0.17,2026,
Kaoru Mitoma,Japan,kaoru mitoma,1,0.85,0,0,1,2024-09-05,41,1.0,0.024390243902439025,,,,0.33,0.5,,0.01829268292682927,0.020731707317073172,0.020731707317073172,0.06829268292682926,False,,F,0.9734,0.0058,0.5480564732170767,4.39546,0.9508560125503036,0.4,0.020731707317073172,0.01829268292682927,0.06829268292682926,0.022558506464666322,0.012363335494069651,0.16,2026,
Junya Itō,Japan,junya ito,1,0.85,0,0,1,2024-09-05,41,1.0,0.024390243902439025,,,,0.33,0.5,,0.01829268292682927,0.020731707317073172,0.020731707317073172,0.06829268292682926,False,,F,0.9734,0.0058,0.5480564732170767,4.39546,0.9508560125503036,0.4,0.020731707317073172,0.01829268292682927,0.06829268292682926,0.022558506464666322,0.012363335494069651,0.16,2026,
Daizen Maeda,Japan,daizen maeda,1,0.85,0,0,1,2024-09-05,41,1.0,0.024390243902439025,,,,0.33,0.5,,0.01829268292682927,0.020731707317073172,0.020731707317073172,0.06829268292682926,False,,F,0.9734,0.0058,0.5480564732170767,4.39546,0.9508560125503036,0.4,0.020731707317073172,0.01829268292682927,0.06829268292682926,0.022558506464666322,0.012363335494069651,0.16,2026,
Ao Tanaka,Japan,ao tanaka,1,0.85,0,0,1,2024-03-21,41,1.0,0.024390243902439025,,,,0.33,0.5,,0.01829268292682927,0.020731707317073172,0.020731707317073172,0.06829268292682926,False,,F,0.9734,0.0058,0.5480564732170767,4.39546,0.9508560125503036,0.4,0.020731707317073172,0.01829268292682927,0.06829268292682926,0.022558506464666322,0.012363335494069651,0.16,2026,
Yuki Soma,Japan,yuki soma,1,0.85,1,0,1,2024-06-11,41,1.0,0.024390243902439025,,,,0.33,0.5,,0.01829268292682927,0.020731707317073172,0.020731707317073172,0.06829268292682926,False,,F,0.9734,0.0058,0.5480564732170767,4.39546,0.9508560125503036,0.4,0.020731707317073172,0.01829268292682927,0.06829268292682926,0.022558506464666322,0.012363335494069651,0.16,2026,
Ryōya Morishita,Japan,ryoya morishita,1,0.85,0,0,1,2025-06-10,41,1.0,0.024390243902439025,,,,0.33,0.5,,0.01829268292682927,0.020731707317073172,0.020731707317073172,0.06829268292682926,False,,F,0.9734,0.0058,0.5480564732170767,4.39546,0.9508560125503036,0.4,0.020731707317073172,0.01829268292682927,0.06829268292682926,0.022558506464666322,0.012363335494069651,0.16,2026,
Ko Itakura,Japan,ko itakura,1,0.85,0,0,1,2024-11-19,41,1.0,0.024390243902439025,,,,0.33,0.5,,0.01829268292682927,0.020731707317073172,0.020731707317073172,0.06829268292682926,False,,F,0.9734,0.0058,0.5480564732170767,4.39546,0.9508560125503036,0.4,0.020731707317073172,0.01829268292682927,0.06829268292682926,0.022558506464666322,0.012363335494069651,0.16,2026,
Cedric Itten,Switzerland,cedric itten,1,0.85,0,0,1,2023-09-12,42,1.0,0.023809523809523808,,,,0.33,0.5,,0.017857142857142856,0.020238095238095236,0.020238095238095236,0.06666666666666665,False,,B,0.9825,0.0016,0.5532199526628822,4.60884,0.8882525483921797,0.3,0.020238095238095236,0.017857142857142856,0.06666666666666665,0.02211607931900347,0.012235056353947647,0.16,2026,
Nico Elvedi,Switzerland,nico elvedi,1,0.85,0,0,1,2025-09-08,42,1.0,0.023809523809523808,,,,0.33,0.5,,0.017857142857142856,0.020238095238095236,0.020238095238095236,0.06666666666666665,False,,B,0.9825,0.0016,0.5532199526628822,4.60884,0.8882525483921797,0.3,0.020238095238095236,0.017857142857142856,0.06666666666666665,0.02211607931900347,0.012235056353947647,0.16,2026,
Abdulrahman Ghareeb,Saudi Arabia,abdulrahman ghareeb,2,1.85,0,1,2,2024-01-16,60,1.0,0.03333333333333333,,,,0.33,0.5,,0.025,0.028333333333333332,0.028333333333333332,0.09333333333333332,False,,H,0.4044,0.0,0.23065214105091295,3.48832,1.1515226002191195,0.3,0.028333333333333332,0.025,0.09333333333333332,0.05229152736501706,0.01206115274556359,0.17,2026,
Abdullah Radif,Saudi Arabia,abdullah radif,2,1.85,0,1,2,2024-01-30,60,1.0,0.03333333333333333,,,,0.33,0.5,,0.025,0.028333333333333332,0.028333333333333332,0.09333333333333332,False,,H,0.4044,0.0,0.23065214105091295,3.48832,1.1515226002191195,0.3,0.028333333333333332,0.025,0.09333333333333332,0.05229152736501706,0.01206115274556359,0.17,2026,
Sebastian Nanasi,Sweden,sebastian nanasi,2,1.2,0,0,1,2024-10-14,40,2.0,0.05,,,,0.33,0.5,,0.037500000000000006,0.0425,0.0425,0.13999999999999999,False,,F,0.493,0.0,0.25512067379487485,3.60168,1.0799647633114537,0.1,0.0425,0.037500000000000006,0.13999999999999999,0.047116418588397976,0.012020372457073459,0.27,2026,
Ferjani Sassi,Tunisia,ferjani sassi,2,1.7,0,0,2,2025-10-13,49,1.0,0.04081632653061224,,,,0.33,0.5,,0.030612244897959183,0.03469387755102041,0.03469387755102041,0.11428571428571427,False,,F,0.5113,0.0,0.2539475531131155,3.6206,1.111917872858262,0.0,0.03469387755102041,0.030612244897959183,0.11428571428571427,0.04732957072770119,0.012019228676193856,0.22,2026,
Youssef Msakni,Tunisia,youssef msakni,2,1.7,1,0,2,2023-11-21,49,1.0,0.04081632653061224,,,,0.33,0.5,,0.030612244897959183,0.03469387755102041,0.03469387755102041,0.11428571428571427,False,,F,0.5113,0.0,0.2539475531131155,3.6206,1.111917872858262,0.0,0.03469387755102041,0.030612244897959183,0.11428571428571427,0.04732957072770119,0.012019228676193856,0.22,2026,
Hazem Mastouri,Tunisia,hazem mastouri,2,1.7,0,0,2,2025-09-04,49,1.0,0.04081632653061224,,,,0.33,0.5,,0.030612244897959183,0.03469387755102041,0.03469387755102041,0.11428571428571427,False,,F,0.5113,0.0,0.2539475531131155,3.6206,1.111917872858262,0.0,0.03469387755102041,0.030612244897959183,0.11428571428571427,0.04732957072770119,0.012019228676193856,0.22,2026,
Lovro Majer,Croatia,lovro majer,1,0.85,0,0,1,2023-11-18,40,1.0,0.025,,,,0.33,0.5,,0.018750000000000003,0.02125,0.02125,0.06999999999999999,False,,L,0.9235,0.0201,0.5201321511062831,4.31269,0.9163104686263878,0.2,0.02125,0.018750000000000003,0.06999999999999999,0.023023054967612314,0.01197503110534239,0.16,2026,
Toni Fruk,Croatia,toni fruk,1,0.85,0,0,1,2025-10-12,40,1.0,0.025,,,,0.33,0.5,,0.018750000000000003,0.02125,0.02125,0.06999999999999999,False,,L,0.9235,0.0201,0.5201321511062831,4.31269,0.9163104686263878,0.2,0.02125,0.018750000000000003,0.06999999999999999,0.023023054967612314,0.01197503110534239,0.16,2026,
Luka Ivanušec,Croatia,luka ivanusec,1,0.85,0,0,1,2023-09-08,40,1.0,0.025,,,,0.33,0.5,,0.018750000000000003,0.02125,0.02125,0.06999999999999999,False,,L,0.9235,0.0201,0.5201321511062831,4.31269,0.9163104686263878,0.2,0.02125,0.018750000000000003,0.06999999999999999,0.023023054967612314,0.01197503110534239,0.16,2026,
Martin Erlić,Croatia,martin erlic,1,0.85,0,0,1,2025-10-12,40,1.0,0.025,,,,0.33,0.5,,0.018750000000000003,0.02125,0.02125,0.06999999999999999,False,,L,0.9235,0.0201,0.5201321511062831,4.31269,0.9163104686263878,0.2,0.02125,0.018750000000000003,0.06999999999999999,0.023023054967612314,0.01197503110534239,0.16,2026,
Luka Sučić,Croatia,luka sucic,1,0.85,0,0,1,2025-10-12,40,1.0,0.025,,,,0.33,0.5,,0.018750000000000003,0.02125,0.02125,0.06999999999999999,False,,L,0.9235,0.0201,0.5201321511062831,4.31269,0.9163104686263878,0.2,0.02125,0.018750000000000003,0.06999999999999999,0.023023054967612314,0.01197503110534239,0.16,2026,
Evidence Makgopa,South Africa,evidence makgopa,3,1.85,0,0,3,2026-01-04,52,1.0,0.057692307692307696,,,,0.33,0.5,,0.04326923076923077,0.04903846153846154,0.04903846153846154,0.16153846153846155,False,,A,0.3238,0.0001,0.19199958689568017,3.40617,1.1166146263599321,0.3,0.04903846153846154,0.04326923076923077,0.16153846153846155,0.062349644482705656,0.011971105983772011,0.29,2026,
Themba Zwane,South Africa,themba zwane,3,1.85,0,0,2,2024-06-07,52,1.5,0.057692307692307696,,,,0.33,0.5,,0.04326923076923077,0.04903846153846154,0.04903846153846154,0.16153846153846155,False,,A,0.3238,0.0001,0.19199958689568017,3.40617,1.1166146263599321,0.3,0.04903846153846154,0.04326923076923077,0.16153846153846155,0.062349644482705656,0.011971105983772011,0.29,2026,
Diogo Dalot,Portugal,diogo dalot,1,0.6,0,0,1,2024-09-05,43,1.0,0.023255813953488372,,,,0.33,0.5,,0.01744186046511628,0.019767441860465116,0.019767441860465116,0.06511627906976744,False,,K,0.9609,0.0647,0.6586117044411798,4.8829899999999995,0.8732848752250852,0.4,0.019767441860465116,0.01744186046511628,0.06511627906976744,0.018089319465829926,0.01191383752557126,0.17,2026,
Pedro Neto,Portugal,pedro neto,1,0.6,0,0,1,2024-11-15,43,1.0,0.023255813953488372,,,,0.33,0.5,,0.01744186046511628,0.019767441860465116,0.019767441860465116,0.06511627906976744,False,,K,0.9609,0.0647,0.6586117044411798,4.8829899999999995,0.8732848752250852,0.4,0.019767441860465116,0.01744186046511628,0.06511627906976744,0.018089319465829926,0.01191383752557126,0.17,2026,
Nuno Mendes,Portugal,nuno mendes,1,0.6,0,0,1,2025-06-08,43,1.0,0.023255813953488372,,,,0.33,0.5,,0.01744186046511628,0.019767441860465116,0.019767441860465116,0.06511627906976744,False,,K,0.9609,0.0647,0.6586117044411798,4.8829899999999995,0.8732848752250852,0.4,0.019767441860465116,0.01744186046511628,0.06511627906976744,0.018089319465829926,0.01191383752557126,0.17,2026,
Jamie Leweling,Germany,jamie leweling,1,0.6,0,0,1,2024-10-14,43,1.0,0.023255813953488372,,,,0.33,0.5,,0.01744186046511628,0.019767441860465116,0.019767441860465116,0.06511627906976744,False,,E,0.9969,0.0417,0.650245893712998,4.97333,0.8515260278339488,0.4,0.019767441860465116,0.01744186046511628,0.06511627906976744,0.018089319465829926,0.011762505702718513,0.17,2026,
Felix Nmecha,Germany,felix nmecha,1,0.6,0,0,1,2024-11-19,43,1.0,0.023255813953488372,,,,0.33,0.5,,0.01744186046511628,0.019767441860465116,0.019767441860465116,0.06511627906976744,False,,E,0.9969,0.0417,0.650245893712998,4.97333,0.8515260278339488,0.4,0.019767441860465116,0.01744186046511628,0.06511627906976744,0.018089319465829926,0.011762505702718513,0.17,2026,
Aleksandar Pavlović,Germany,aleksandar pavlovic,1,0.6,0,0,1,2024-09-07,43,1.0,0.023255813953488372,,,,0.33,0.5,,0.01744186046511628,0.019767441860465116,0.019767441860465116,0.06511627906976744,False,,E,0.9969,0.0417,0.650245893712998,4.97333,0.8515260278339488,0.4,0.019767441860465116,0.01744186046511628,0.06511627906976744,0.018089319465829926,0.011762505702718513,0.17,2026,
Leon Goretzka,Germany,leon goretzka,1,0.6,0,0,1,2025-03-20,43,1.0,0.023255813953488372,,,,0.33,0.5,,0.01744186046511628,0.019767441860465116,0.019767441860465116,0.06511627906976744,False,,E,0.9969,0.0417,0.650245893712998,4.97333,0.8515260278339488,0.4,0.019767441860465116,0.01744186046511628,0.06511627906976744,0.018089319465829926,0.011762505702718513,0.17,2026,
Jordan Bos,Australia,jordan bos,1,1.0,0,1,1,2024-01-13,41,1.0,0.024390243902439025,,,,0.33,0.5,,0.01829268292682927,0.020731707317073172,0.020731707317073172,0.06829268292682926,False,,D,0.6725,0.0002,0.3529590344129879,3.92534,1.0093477866281695,0.1,0.020731707317073172,0.01829268292682927,0.06829268292682926,0.033221452893237746,0.011725811934993759,0.14,2026,
Loïs Openda,Belgium,lois openda,1,0.6,0,0,1,2024-10-14,41,1.0,0.024390243902439025,,,,0.33,0.5,,0.01829268292682927,0.020731707317073172,0.020731707317073172,0.06829268292682926,False,,G,0.9909,0.0233,0.612166188204343,4.82629,0.852835047601555,0.4,0.020731707317073172,0.01829268292682927,0.06829268292682926,0.01895359575038061,0.01160275046327653,0.18,2026,
Ángel Mena,Ecuador,angel mena,1,0.85,0,0,1,2023-11-21,42,1.0,0.023809523809523808,,,,0.33,0.5,,0.017857142857142856,0.020238095238095236,0.020238095238095236,0.06666666666666665,False,,E,0.9613,0.0006,0.5244641243249204,4.2450600000000005,0.9532588477675182,0.4,0.020238095238095236,0.017857142857142856,0.06666666666666665,0.02211607931900347,0.011599090173541637,0.15,2026,
Oston Urunov,Uzbekistan,oston urunov,4,3.4,0,0,4,2024-09-10,45,1.0,0.08888888888888889,,,,0.33,0.5,,0.06666666666666667,0.07555555555555556,0.07555555555555556,0.24888888888888888,False,,K,0.2143,0.0,0.1068322394122215,3.26508,1.1289797746441539,0.0,0.07555555555555556,0.06666666666666667,0.24888888888888888,0.10846750406200108,0.011587826362397807,0.43,2026,
Amirhossein Hosseinzadeh,Iran,amirhossein hosseinzadeh,1,0.85,0,0,1,2025-06-10,42,1.0,0.023809523809523808,,,,0.33,0.5,,0.017857142857142856,0.020238095238095236,0.020238095238095236,0.06666666666666665,False,,G,0.9475,0.0014,0.5233122094909591,4.2868200000000005,0.9426703219353165,0.4,0.020238095238095236,0.017857142857142856,0.06666666666666665,0.02211607931900347,0.011573614333705013,0.15,2026,
Saleh Hardani,Iran,saleh hardani,1,0.85,0,0,1,2024-11-19,42,1.0,0.023809523809523808,,,,0.33,0.5,,0.017857142857142856,0.020238095238095236,0.020238095238095236,0.06666666666666665,False,,G,0.9475,0.0014,0.5233122094909591,4.2868200000000005,0.9426703219353165,0.4,0.020238095238095236,0.017857142857142856,0.06666666666666665,0.02211607931900347,0.011573614333705013,0.15,2026,
Mohammad Mehdi Mohebi,Iran,mohammad mehdi mohebi,1,0.85,0,0,1,2025-06-10,42,1.0,0.023809523809523808,,,,0.33,0.5,,0.017857142857142856,0.020238095238095236,0.020238095238095236,0.06666666666666665,False,,G,0.9475,0.0014,0.5233122094909591,4.2868200000000005,0.9426703219353165,0.4,0.020238095238095236,0.017857142857142856,0.06666666666666665,0.02211607931900347,0.011573614333705013,0.15,2026,
Omid Noorafkan,Iran,omid noorafkan,1,0.85,0,0,1,2024-03-21,42,1.0,0.023809523809523808,,,,0.33,0.5,,0.017857142857142856,0.020238095238095236,0.020238095238095236,0.06666666666666665,False,,G,0.9475,0.0014,0.5233122094909591,4.2868200000000005,0.9426703219353165,0.4,0.020238095238095236,0.017857142857142856,0.06666666666666665,0.02211607931900347,0.011573614333705013,0.15,2026,
Lukáš Provod,Czechia,lukas provod,1,1.0,0,1,1,2024-06-18,40,1.0,0.025,,,,0.33,0.5,,0.018750000000000003,0.02125,0.02125,0.06999999999999999,False,,A,0.6028,0.0,0.3428606367600502,3.7752,1.0421210390461388,0.4,0.02125,0.018750000000000003,0.06999999999999999,0.033686001396183746,0.011549603888595498,0.14,2026,
Fredrik Aursnes,Norway,fredrik aursnes,1,0.85,0,0,1,2023-10-12,37,1.0,0.02702702702702703,3.0,0.0,20.0,0.0,0.82,2357.0,0.1145523971149766,0.0,0.0,0.7636826474331776,True,F. Aursnes,I,0.4703,0.0003,0.26417513167244566,3.57335,1.0703569104855832,0.3,0.0,0.1145523971149766,0.7636826474331776,0.04327637414759522,0.011432541838746991,0.43,2026,
Manuel Ugarte,Uruguay,manuel ugarte,1,0.85,0,0,1,2024-11-15,42,1.0,0.023809523809523808,,,,0.33,0.5,,0.017857142857142856,0.020238095238095236,0.020238095238095236,0.06666666666666665,False,,H,0.9565,0.0092,0.5156058125735339,4.2684,0.930365535612178,0.2,0.020238095238095236,0.017857142857142856,0.06666666666666665,0.02211607931900347,0.011403179048215513,0.15,2026,
Agustín Canobbio,Uruguay,agustin canobbio,1,0.85,0,0,1,2023-09-12,42,1.0,0.023809523809523808,,,,0.33,0.5,,0.017857142857142856,0.020238095238095236,0.020238095238095236,0.06666666666666665,False,,H,0.9565,0.0092,0.5156058125735339,4.2684,0.930365535612178,0.2,0.020238095238095236,0.017857142857142856,0.06666666666666665,0.02211607931900347,0.011403179048215513,0.15,2026,
Federico Viñas,Uruguay,federico vinas,1,0.85,0,0,1,2025-09-04,42,1.0,0.023809523809523808,,,,0.33,0.5,,0.017857142857142856,0.020238095238095236,0.020238095238095236,0.06666666666666665,False,,H,0.9565,0.0092,0.5156058125735339,4.2684,0.930365535612178,0.2,0.020238095238095236,0.017857142857142856,0.06666666666666665,0.02211607931900347,0.011403179048215513,0.15,2026,
Ronald Araújo,Uruguay,ronald araujo,1,0.85,0,0,1,2023-11-16,42,1.0,0.023809523809523808,,,,0.33,0.5,,0.017857142857142856,0.020238095238095236,0.020238095238095236,0.06666666666666665,False,,H,0.9565,0.0092,0.5156058125735339,4.2684,0.930365535612178,0.2,0.020238095238095236,0.017857142857142856,0.06666666666666665,0.02211607931900347,0.011403179048215513,0.15,2026,
Rade Krunić,Bosnia and Herzegovina,rade krunic,2,1.7,0,0,1,2023-03-23,36,2.0,0.05555555555555555,,,,0.33,0.5,,0.041666666666666664,0.04722222222222222,0.04722222222222222,0.15555555555555553,False,,B,0.3493,0.0,0.1941488473408598,3.43228,1.1197094428665486,0.2,0.04722222222222222,0.041666666666666664,0.15555555555555553,0.058558793043810654,0.011369122171127797,0.28,2026,
Gervane Kastaneer,Curaçao,gervane kastaneer,5,4.25,0,0,3,2025-06-10,37,1.6666666666666667,0.13513513513513514,,,,0.33,0.5,,0.10135135135135136,0.11486486486486487,0.11486486486486487,0.3783783783783784,False,,E,0.1062,0.0,0.07268090396830139,3.12808,1.2550903506671713,0.2,0.11486486486486487,0.10135135135135136,0.3783783783783784,0.15595734460589974,0.011335120786452687,0.63,2026,
Farès Chaïbi,Algeria,fares chaibi,2,1.35,0,0,2,2025-12-31,52,1.0,0.038461538461538464,,,,0.33,0.5,,0.028846153846153848,0.032692307692307694,0.032692307692307694,0.1076923076923077,False,,J,0.4687,0.0002,0.27439166567754797,3.58574,1.0316819750948953,0.4,0.032692307692307694,0.028846153846153848,0.1076923076923077,0.04048867796122217,0.011109755786861578,0.21,2026,
Andrés Gómez,Colombia,andres gomez,1,0.85,0,0,1,2024-11-15,45,1.0,0.022222222222222223,,,,0.33,0.5,,0.016666666666666666,0.01888888888888889,0.01888888888888889,0.06222222222222222,False,,K,0.9,0.0129,0.522522265762005,4.32737,0.9226621917351155,0.4,0.01888888888888889,0.016666666666666666,0.06222222222222222,0.020906778454191685,0.010924257247668507,0.14,2026,
