player,team,minutes,goals,assists,def_actions,key_passes,carries,duels_total,duels_won,duel_win_rate,goals_assists_per90,def_per90,creation_per90,pot_score,year
Joo-Ho Park,South Korea,90.0,0.0,0.0,3.0,0.0,6.0,,,0.5,0.0,3.0,0.6000000000000001,0.18210602759622369,2018
Lovre Kalinić,Croatia,90.0,0.0,0.0,0.0,0.0,9.0,,,0.5,0.0,0.0,0.9,0.18102941176470588,2018
Šime Vrsaljko,Croatia,539.5,0.0,0.0,55.0,0.0,254.0,11.0,0.0,0.0,0.0,9.17516218721038,4.237256719184431,0.181014455004533,2018
Dejan Lovren,Croatia,521.0,0.0,0.0,43.0,0.0,253.0,7.0,0.0,0.0,0.0,7.428023032629559,4.370441458733206,0.17895564922492777,2018
Gabriel Arturo Torres Tejada,Panama,90.0,0.0,0.0,36.0,0.0,12.0,6.0,0.0,0.0,0.0,36.0,1.2000000000000002,0.1784095860566449,2018
Ilya Kutepov,Russia,239.0,0.0,0.0,41.0,0.0,92.0,7.0,0.0,0.0,0.0,15.439330543933055,3.464435146443515,0.17821487497835026,2018
Morteza Pouraliganji,Iran,90.0,0.0,0.0,15.0,0.0,35.0,5.0,0.0,0.0,0.0,15.0,3.5,0.17776870007262163,2018
Alberto Junior Rodríguez Valdelomar,Peru,90.0,0.0,0.0,14.0,0.0,36.0,1.0,0.0,0.0,0.0,14.0,3.6,0.1774098281287824,2018
Sofyan Amrabat,Morocco,90.0,0.0,0.0,4.0,0.0,3.0,,,0.5,0.0,4.0,0.30000000000000004,0.17556947470346163,2018
Óscar Esau Duarte Gaitán,Costa Rica,113.0,0.0,0.0,8.0,0.0,55.0,1.0,0.0,0.0,0.0,6.371681415929204,4.380530973451328,0.17528245319760158,2018
Pontus Jansson,Sweden,90.0,0.0,0.0,8.0,0.0,42.0,5.0,0.0,0.0,0.0,8.0,4.2,0.1752565964657468,2018
Yeltsin Ignacio Tejeda Valverde,Costa Rica,90.0,0.0,0.0,3.0,0.0,4.0,,,0.5,0.0,3.0,0.4,0.17521060275962236,2018
Yasser Abdullah Al Mosailem,Saudi Arabia,90.0,0.0,0.0,0.0,0.0,7.0,,,0.5,0.0,0.0,0.7000000000000001,0.17413398692810456,2018
Mario Gavranović,Switzerland,90.0,0.0,0.0,31.0,0.0,16.0,1.0,0.0,0.0,0.0,31.0,1.6,0.17316751391914792,2018
Giancarlo González Castro,Costa Rica,129.5,0.0,0.0,12.0,0.0,59.0,5.0,0.0,0.0,0.0,8.339768339768339,4.100386100386101,0.17311555252731722,2018
Daniel Nii Tackie Mensah Welbeck,England,90.0,0.0,0.0,4.0,0.0,2.0,,,0.5,0.0,4.0,0.2,0.17212176228516096,2018
Oribe Peralta Morones,Mexico,90.0,0.0,0.0,1.0,0.0,5.0,,,0.5,0.0,1.0,0.5,0.1710451464536432,2018
Essam Kamal Tawfik El Hadary,Egypt,90.0,0.0,0.0,0.0,0.0,6.0,,,0.5,0.0,0.0,0.6000000000000001,0.17068627450980392,2018
Simeon Tochukwu Nwankwo,Nigeria,90.0,0.0,0.0,5.0,0.0,0.0,,,0.5,0.0,5.0,0.0,0.1690329218106996,2018
Marcos Danilo Ureña Porras,Costa Rica,90.0,0.0,0.0,27.0,0.0,19.0,3.0,0.0,0.0,0.0,27.0,1.9000000000000001,0.1682843137254902,2018
Rafał Kurzawa,Poland,90.0,0.0,0.0,16.0,0.0,31.0,3.0,0.0,0.0,0.0,16.0,3.1,0.16778443476155894,2018
Rodney Wallace,Costa Rica,90.0,0.0,0.0,1.0,0.0,4.0,,,0.5,0.0,1.0,0.4,0.16759743403534252,2018
Lucas Rodrigo Biglia,Argentina,90.0,0.0,0.0,7.0,0.0,40.0,2.0,0.0,0.0,0.0,7.0,4.0,0.1645545872670056,2018
Artur Jędrzejczyk,Poland,90.0,0.0,0.0,15.0,0.0,31.0,4.0,0.0,0.0,0.0,15.0,3.1,0.16397785039941903,2018
Lamine Gassama,Senegal,90.0,0.0,0.0,22.0,0.0,23.0,3.0,0.0,0.0,0.0,22.0,2.3000000000000003,0.16304224158799324,2018
Bassem Srarfi,Tunisia,90.0,0.0,0.0,2.0,0.0,1.0,,,0.5,0.0,2.0,0.1,0.1610608811425805,2018
Albert Gudmundsson,Iceland,90.0,0.0,0.0,2.0,0.0,1.0,,,0.5,0.0,2.0,0.1,0.1610608811425805,2018
Marcos Aoás Corrêa,Brazil,90.0,0.0,0.0,1.0,0.0,2.0,,,0.5,0.0,1.0,0.2,0.16070200919874122,2018
Mouez Hassen,Tunisia,90.0,0.0,0.0,0.0,0.0,3.0,,,0.5,0.0,0.0,0.30000000000000004,0.16034313725490196,2018
Mohammad Ibrahim Al Sahlawi,Saudi Arabia,90.0,0.0,0.0,30.0,0.0,13.0,4.0,0.0,0.0,0.0,30.0,1.3,0.15901779230210603,2018
Raúl Alonso Jiménez Rodríguez,Mexico,90.0,0.0,0.0,28.0,0.0,15.0,1.0,0.0,0.0,0.0,28.0,1.5,0.1583000484144275,2018
Jonas Knudsen,Denmark,90.0,0.0,0.0,17.0,0.0,27.0,1.0,0.0,0.0,0.0,17.0,2.7,0.15780016945049624,2018
Luka Jović,Serbia,90.0,0.0,0.0,2.0,0.0,0.0,,,0.5,0.0,2.0,0.0,0.15761316872427983,2018
Aleksandar Prijović,Serbia,90.0,0.0,0.0,2.0,0.0,0.0,,,0.5,0.0,2.0,0.0,0.15761316872427983,2018
Denis Lemi Zakaria Lako Lado,Switzerland,90.0,0.0,0.0,25.0,0.0,18.0,2.0,0.0,0.0,0.0,25.0,1.8,0.15722343258290972,2018
Rándall Azofeifa Corrales,Costa Rica,90.0,0.0,0.0,0.0,0.0,2.0,,,0.5,0.0,0.0,0.2,0.1568954248366013,2018
Seung-Woo Lee,South Korea,90.0,0.0,0.0,17.0,0.0,26.0,1.0,0.0,0.0,0.0,17.0,2.6,0.15435245703219558,2018
Ian Rey Smith Quiros,Costa Rica,90.0,0.0,0.0,0.0,0.0,1.0,,,0.5,0.0,0.0,0.1,0.15344771241830066,2018
Cristian Eduardo Zapata Valencia,Colombia,90.0,0.0,0.0,0.0,0.0,1.0,,,0.5,0.0,0.0,0.1,0.15344771241830066,2018
Arnór Ingvi Traustason,Iceland,90.0,0.0,0.0,0.0,0.0,1.0,,,0.5,0.0,0.0,0.1,0.15344771241830066,2018
Yoshinori Muto,Japan,90.0,0.0,0.0,27.0,0.0,14.0,2.0,0.0,0.0,0.0,27.0,1.4000000000000001,0.15104575163398692,2018
Cristhian Ricardo Stuani Curbelo,Uruguay,90.0,0.0,0.0,26.0,0.0,15.0,5.0,0.0,0.0,0.0,26.0,1.5,0.15068687969014766,2018
Christian Bolaños Navarro,Costa Rica,90.0,0.0,0.0,15.0,0.0,27.0,1.0,0.0,0.0,0.0,15.0,2.7,0.1501870007262164,2018
Mathias Jattah-Njie Jørgensen,Denmark,90.0,0.0,0.0,0.0,0.0,0.0,,,0.5,0.0,0.0,0.0,0.15,2018
Dawid Kownacki,Poland,90.0,0.0,0.0,22.0,0.0,19.0,2.0,0.0,0.0,0.0,22.0,1.9000000000000001,0.14925139191479062,2018
Shinji Okazaki,Japan,90.0,0.0,0.0,18.0,0.0,23.0,2.0,0.0,0.0,0.0,18.0,2.3000000000000003,0.14781590413943357,2018
Gotoku Sakai,Japan,90.0,0.0,0.0,23.0,0.0,17.0,2.0,0.0,0.0,0.0,23.0,1.7000000000000002,0.14616255144032922,2018
Ali Albulayhi,Saudi Arabia,90.0,0.0,0.0,9.0,0.0,32.0,1.0,0.0,0.0,0.0,9.0,3.2,0.1445860566448802,2018
Tyronne Ebuehi,Nigeria,90.0,0.0,0.0,17.0,0.0,23.0,5.0,0.0,0.0,0.0,17.0,2.3000000000000003,0.14400931977729364,2018
Oussama Haddadi,Tunisia,90.0,0.0,0.0,15.0,0.0,25.0,1.0,0.0,0.0,0.0,15.0,2.5,0.1432915758896151,2018
Oscar Fabián Murillo Murillo,Colombia,90.0,0.0,0.0,14.0,0.0,26.0,1.0,0.0,0.0,0.0,14.0,2.6,0.14293270394577584,2018
Carlos Arturo Bacca Ahumada,Colombia,90.0,0.0,0.0,18.0,0.0,21.0,5.0,0.0,0.0,0.0,18.0,2.1,0.14092047930283225,2018
Aleksandr Erokhin,Russia,90.0,0.0,0.0,26.0,0.0,12.0,2.0,0.0,0.0,0.0,26.0,1.2000000000000002,0.14034374243524572,2018
Luis Carlos Tejada Hansell,Panama,90.0,0.0,0.0,19.0,0.0,19.0,4.0,0.0,0.0,0.0,19.0,1.9000000000000001,0.13783163882837085,2018
Mame Biram Diouf,Senegal,90.0,0.0,0.0,28.0,0.0,9.0,3.0,0.0,0.0,0.0,28.0,0.9,0.13761377390462357,2018
Abdullahi Shehu,Nigeria,90.0,0.0,0.0,17.0,0.0,21.0,2.0,0.0,0.0,0.0,17.0,2.1,0.13711389494069232,2018
Jackson Irvine,Australia,90.0,0.0,0.0,25.0,0.0,12.0,3.0,0.0,0.0,0.0,25.0,1.2000000000000002,0.1365371580731058,2018
Ramadan Sobhi Ramadan Ahmed,Egypt,90.0,0.0,0.0,15.0,0.0,23.0,2.0,0.0,0.0,0.0,15.0,2.3000000000000003,0.1363961510530138,2018
Jonathan dos Santos Ramírez,Mexico,90.0,0.0,0.0,17.0,0.0,20.0,2.0,0.0,0.0,0.0,17.0,2.0,0.13366618252239168,2018
Arkadiusz Milik,Poland,90.0,0.0,0.0,20.0,0.0,16.0,1.0,0.0,0.0,0.0,20.0,1.6,0.13129508593560882,2018
Motaz Ali Hassan Hawsawi,Saudi Arabia,90.0,0.0,0.0,15.0,0.0,21.0,3.0,0.0,0.0,0.0,15.0,2.1,0.12950072621641248,2018
Tomi Jurić,Australia,90.0,0.0,0.0,17.0,0.0,18.0,1.0,0.0,0.0,0.0,17.0,1.8,0.12677075768579038,2018
N''Golo Kanté,France,90.0,0.0,0.0,21.0,0.0,13.0,1.0,0.0,0.0,0.0,21.0,1.3,0.12475853304284676,2018
Mahmoud Abdul Monem Abdelhamid Soliman,Egypt,90.0,0.0,0.0,16.0,0.0,18.0,5.0,0.0,0.0,0.0,16.0,1.8,0.12296417332365045,2018
Isaac Kiese Thelin,Sweden,90.0,0.0,0.0,21.0,0.0,12.0,2.0,0.0,0.0,0.0,21.0,1.2000000000000002,0.12131082062454612,2018
Adolfo Abdiel Machado,Panama,90.0,0.0,0.0,16.0,0.0,17.0,3.0,0.0,0.0,0.0,16.0,1.7000000000000002,0.11951646090534979,2018
Sam Morsy,Egypt,90.0,0.0,0.0,12.0,0.0,21.0,2.0,0.0,0.0,0.0,12.0,2.1,0.11808097312999274,2018
Luis Carlos Ovalle Victoria,Panama,90.0,0.0,0.0,18.0,0.0,13.0,2.0,0.0,0.0,0.0,18.0,1.3,0.11333877995642702,2018
Julian Brandt,Germany,90.0,0.0,0.0,6.0,0.0,26.0,1.0,0.0,0.0,0.0,6.0,2.6,0.11248002904865649,2018
Fayçal Fajr,Morocco,90.0,0.0,0.0,15.0,0.0,16.0,1.0,0.0,0.0,0.0,15.0,1.6,0.11226216412490922,2018
Björn Bergmann Sigurðarson,Iceland,90.0,0.0,0.0,18.0,0.0,12.0,2.0,0.0,0.0,0.0,18.0,1.2000000000000002,0.10989106753812637,2018
Christopher Paolo César Hurtado Huertas,Peru,90.0,0.0,0.0,12.0,0.0,18.0,2.0,0.0,0.0,0.0,12.0,1.8,0.10773783587509078,2018
Łukasz Teodorczyk,Poland,90.0,0.0,0.0,18.0,0.0,11.0,4.0,0.0,0.0,0.0,18.0,1.1,0.10644335511982571,2018
Yohan Benalouane,Tunisia,90.0,0.0,0.0,16.0,0.0,13.0,2.0,0.0,0.0,0.0,16.0,1.3,0.10572561123214717,2018
Cheikh N'Doye,Senegal,90.0,0.0,0.0,21.0,0.0,7.0,2.0,0.0,0.0,0.0,21.0,0.7000000000000001,0.10407225853304285,2018
Marvin Plattenhardt,Germany,90.0,0.0,0.0,5.0,0.0,24.0,1.0,0.0,0.0,0.0,5.0,2.4000000000000004,0.10177801984991529,2018
Ayoub El Kaabi,Morocco,90.0,0.0,0.0,21.0,0.0,5.0,2.0,0.0,0.0,0.0,21.0,0.5,0.09717683369644153,2018
Leon Goretzka,Germany,90.0,0.0,0.0,7.0,0.0,20.0,1.0,0.0,0.0,0.0,7.0,2.0,0.0956003389009925,2018
Milad Mohammadi,Iran,90.0,0.0,0.0,15.0,0.0,10.0,5.0,0.0,0.0,0.0,15.0,1.0,0.0915758896151053,2018
Nemanja Radonjić,Serbia,90.0,0.0,0.0,11.0,0.0,13.0,1.0,0.0,0.0,0.0,11.0,1.3,0.08669268942144759,2018
Gelson Dany Batalha Martins,Portugal,90.0,0.0,0.0,8.0,0.0,16.0,2.0,0.0,0.0,0.0,8.0,1.6,0.0856160735899298,2018
John Guidetti,Sweden,90.0,0.0,0.0,18.0,0.0,3.0,2.0,0.0,0.0,0.0,18.0,0.30000000000000004,0.07886165577342048,2018
Mohamed Amine Ben Amor,Tunisia,90.0,0.0,0.0,15.0,0.0,6.0,4.0,0.0,0.0,0.0,15.0,0.6000000000000001,0.0777850399419027,2018
Roozbeh Cheshmi,Iran,90.0,0.0,0.0,8.0,0.0,13.0,1.0,0.0,0.0,0.0,8.0,1.3,0.07527293633502784,2018
Rodrigo Moreno Machado,Spain,90.0,0.0,0.0,7.0,0.0,13.0,1.0,0.0,0.0,0.0,7.0,1.3,0.07146635197288792,2018
William Vitved Kvist Jørgensen,Denmark,90.0,0.0,0.0,6.0,0.0,14.0,2.0,0.0,0.0,0.0,6.0,1.4000000000000001,0.07110748002904865,2018
Tim Cahill,Australia,90.0,0.0,0.0,12.0,0.0,7.0,2.0,0.0,0.0,0.0,12.0,0.7000000000000001,0.0698129992737836,2018
Wilder José Cartagena Mendoza,Peru,90.0,0.0,0.0,14.0,0.0,3.0,2.0,0.0,0.0,0.0,14.0,0.30000000000000004,0.0636353183248608,2018
Harold Oshkaly Cummings Segura,Panama,90.0,0.0,0.0,5.0,0.0,12.0,3.0,0.0,0.0,0.0,5.0,1.2000000000000002,0.06040547083030744,2018
Maximiliano Gómez González,Uruguay,90.0,0.0,0.0,13.0,0.0,3.0,3.0,0.0,0.0,0.0,13.0,0.30000000000000004,0.05982873396272089,2018
Pape Moussa Konaté,Senegal,90.0,0.0,0.0,13.0,0.0,3.0,2.0,0.0,0.0,0.0,13.0,0.30000000000000004,0.05982873396272089,2018
Young-Sun Yun,South Korea,90.0,0.0,0.0,10.0,0.0,6.0,1.0,0.0,0.0,0.0,10.0,0.6000000000000001,0.0587521181312031,2018
Ari Freyr Skúlason,Iceland,90.0,0.0,0.0,10.0,0.0,6.0,1.0,0.0,0.0,0.0,10.0,0.6000000000000001,0.0587521181312031,2018
Mario Gómez García,Germany,90.0,0.0,0.0,9.0,0.0,7.0,1.0,0.0,0.0,0.0,9.0,0.7000000000000001,0.058393246187363836,2018
Mohammed Kanoo,Saudi Arabia,90.0,0.0,0.0,8.0,0.0,8.0,1.0,0.0,0.0,0.0,8.0,0.8,0.058034374243524575,2018
Abdiel Arroyo Molinar,Panama,90.0,0.0,0.0,12.0,0.0,3.0,1.0,0.0,0.0,0.0,12.0,0.30000000000000004,0.056022149600580974,2018
Shin-Wook Kim,South Korea,90.0,0.0,0.0,10.0,0.0,4.0,3.0,0.0,0.0,0.0,10.0,0.4,0.0518566932946018,2018
Filip Bradarić,Croatia,90.0,0.0,0.0,5.0,0.0,9.0,1.0,0.0,0.0,0.0,5.0,0.9,0.050062333575405474,2018
Manuel Henrique Tavares Fernandes,Portugal,90.0,0.0,0.0,2.0,0.0,11.0,1.0,0.0,0.0,0.0,2.0,1.1,0.04553800532558702,2018
Saber Khalifa,Tunisia,90.0,0.0,0.0,9.0,0.0,3.0,1.0,0.0,0.0,0.0,9.0,0.30000000000000004,0.04460239651416122,2018
Kasper Dolberg,Denmark,90.0,0.0,0.0,7.0,0.0,5.0,3.0,0.0,0.0,0.0,7.0,0.5,0.043884652626482695,2018
Steven N''Kemboanza Mike Christopher Nzonzi,France,90.0,0.0,0.0,3.0,0.0,9.0,1.0,0.0,0.0,0.0,3.0,0.9,0.04244916485112564,2018
Mohanad Aseri Abu Radiah,Saudi Arabia,90.0,0.0,0.0,9.0,0.0,2.0,2.0,0.0,0.0,0.0,9.0,0.2,0.041154684095860566,2018
Vladimir Granat,Russia,90.0,0.0,0.0,7.0,0.0,3.0,1.0,0.0,0.0,0.0,7.0,0.30000000000000004,0.03698922778988138,2018
Mehdi Carcela-González,Morocco,90.0,0.0,0.0,2.0,0.0,8.0,1.0,0.0,0.0,0.0,2.0,0.8,0.035194868070685066,2018
Giovani dos Santos Ramírez,Mexico,90.0,0.0,0.0,5.0,0.0,3.0,2.0,0.0,0.0,0.0,5.0,0.30000000000000004,0.02937605906560155,2018
Aziz Bouhaddouz,Morocco,90.0,0.0,0.0,5.0,0.0,2.0,1.0,0.0,0.0,0.0,5.0,0.2,0.0259283466473009,2018
Miguel Ángel Borja Hernández,Colombia,90.0,0.0,0.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.2,0.01831517792302106,2018
Raúl Mario Ruidíaz Misitich,Peru,90.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,0.30000000000000004,0.017956305979181797,2018
Diafra Sakho,Senegal,90.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.01522633744855967,2018
Florian Thauvin,France,90.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.1,0.014867465504720408,2018
