player,team,minutes,goals,assists,def_actions,key_passes,carries,duels_total,duels_won,duel_win_rate,goals_assists_per90,def_per90,creation_per90,pot_score,year
Fodé Ballo Touré,Senegal,90.0,0.0,0.0,3.0,0.0,6.0,,,0.5,0.0,3.0,0.6000000000000001,0.17968312052320148,2022
Iñaki Williams Arthuer,Ghana,131.5,0.0,0.0,44.0,0.0,40.0,12.0,0.0,0.0,0.0,30.114068441064642,2.737642585551331,0.17938265918130758,2022
Roozbeh Cheshmi,Iran,90.0,1.0,0.0,9.0,0.0,6.0,3.0,0.0,0.0,1.0,9.0,0.6000000000000001,0.1790690854354822,2022
Alexander Hartmann Bah,Denmark,90.0,0.0,0.0,14.0,0.0,39.0,4.0,0.0,0.0,0.0,14.0,3.9000000000000004,0.17822537112010794,2022
Felix Eduardo Torres Caicedo,Ecuador,272.0,0.0,0.0,19.0,0.0,135.0,4.0,0.0,0.0,0.0,6.286764705882353,4.466911764705882,0.17805157935955443,2022
Darko Lazović,Serbia,90.0,0.0,0.0,1.0,0.0,7.0,,,0.5,0.0,1.0,0.7000000000000001,0.17794171078584034,2022
Kenneth Taylor,Netherlands,90.0,0.0,0.0,1.0,0.0,7.0,,,0.5,0.0,1.0,0.7000000000000001,0.17794171078584034,2022
Connor Roberts,Wales,178.5,0.0,0.0,21.0,0.0,82.0,7.0,0.0,0.0,0.0,10.588235294117647,4.1344537815126055,0.1775599370860147,2022
Miloš Degenek,Australia,139.5,0.0,0.0,30.0,0.0,54.0,10.0,0.0,0.0,0.0,19.35483870967742,3.4838709677419355,0.1775318712892175,2022
Takehiro Tomiyasu,Japan,139.0,0.0,0.0,24.0,0.0,58.0,6.0,0.0,0.0,0.0,15.53956834532374,3.7553956834532376,0.17712494594794423,2022
Kamil Grosicki,Poland,90.0,0.0,0.0,2.0,0.0,6.0,,,0.5,0.0,2.0,0.6000000000000001,0.17700768192671026,2022
Liam Millar,Canada,90.0,0.0,0.0,2.0,0.0,6.0,,,0.5,0.0,2.0,0.6000000000000001,0.17700768192671026,2022
Damian Szymański,Poland,90.0,0.0,0.0,2.0,0.0,6.0,,,0.5,0.0,2.0,0.6000000000000001,0.17700768192671026,2022
Michel Aebischer,Switzerland,90.0,0.0,0.0,6.0,0.0,3.0,,,0.5,0.0,6.0,0.30000000000000004,0.17688103394581126,2022
João Mário Naval da Costa Eduardo,Portugal,90.0,0.0,0.0,20.0,0.0,34.0,5.0,0.0,0.0,0.0,20.0,3.4000000000000004,0.17623066542094878,2022
Kieffer Roberto Francisco Moore,Wales,179.5,0.0,0.0,72.0,0.0,44.0,12.0,0.0,0.0,0.0,36.100278551532035,2.2061281337047354,0.17621355559623125,2022
Mehdi Torabi,Iran,90.0,0.0,0.0,21.0,0.0,33.0,1.0,0.0,0.0,0.0,21.0,3.3000000000000003,0.1752966365618187,2022
Munir Mohand Mohamedi,Morocco,90.0,0.0,0.0,0.0,0.0,7.0,,,0.5,0.0,0.0,0.7000000000000001,0.1752662721893491,2022
Lucas Hernández Pi,France,90.0,0.0,0.0,1.0,0.0,6.0,,,0.5,0.0,1.0,0.6000000000000001,0.17433224333021902,2022
Mohammed Al Burayk,Saudi Arabia,90.0,0.0,0.0,15.0,0.0,37.0,6.0,0.0,0.0,0.0,15.0,3.7,0.17368187480535655,2022
Sergio Busquets i Burgos,Spain,404.5,0.0,0.0,56.0,0.0,174.0,12.0,0.0,0.0,0.0,12.45982694684796,3.8714462299134738,0.1730740936498031,2022
Nicolas Moumi Ngamaleu,Cameroon,90.0,0.0,0.0,28.0,0.0,27.0,4.0,0.0,0.0,0.0,28.0,2.7,0.17236790200352953,2022
Harry Wilson,Wales,109.5,0.0,0.0,21.0,0.0,42.0,4.0,0.0,0.0,0.0,17.26027397260274,3.4520547945205484,0.1707795975307483,2022
Lucas Daniel Cavallini,Canada,90.0,0.0,0.0,5.0,0.0,2.0,,,0.5,0.0,5.0,0.2,0.17059612789369874,2022
Takefusa Kubo,Japan,90.0,0.0,0.0,42.0,0.0,16.0,3.0,0.0,0.0,0.0,42.0,1.6,0.17011990034257238,2022
Ismail Jakobs,Senegal,210.0,0.0,0.0,39.0,0.0,81.0,8.0,0.0,0.0,0.0,16.71428571428571,3.471428571428571,0.17001812964363566,2022
Jerome Ngom Mbekeli,Cameroon,90.0,0.0,0.0,2.0,0.0,4.0,,,0.5,0.0,2.0,0.4,0.16978874701546764,2022
Juan Marcos Foyth,Argentina,90.0,0.0,0.0,2.0,0.0,4.0,,,0.5,0.0,2.0,0.4,0.16978874701546764,2022
Kasper Dolberg,Denmark,90.0,0.0,0.0,27.0,0.0,27.0,3.0,0.0,0.0,0.0,27.0,2.7,0.1696924634070383,2022
Jan Bednarek,Poland,90.0,0.0,0.0,0.0,0.0,5.0,,,0.5,0.0,0.0,0.5,0.1680473372781065,2022
Noa Lang,Netherlands,90.0,0.0,0.0,4.0,0.0,2.0,,,0.5,0.0,4.0,0.2,0.16792068929720752,2022
Ardon Jashari,Switzerland,90.0,0.0,0.0,1.0,0.0,4.0,,,0.5,0.0,1.0,0.4,0.16711330841897643,2022
Rubin Colwill,Wales,90.0,0.0,0.0,3.0,0.0,2.0,,,0.5,0.0,3.0,0.2,0.16524525070071627,2022
Néstor Alejandro Araújo Razo,Mexico,90.0,0.0,0.0,9.0,0.0,39.0,2.0,0.0,0.0,0.0,9.0,3.9000000000000004,0.16484817813765182,2022
Gabriel Fernando de Jesus,Brazil,90.0,0.0,0.0,21.0,0.0,30.0,5.0,0.0,0.0,0.0,21.0,3.0,0.16446823419495482,2022
Ajdin Hrustic,Australia,90.0,0.0,0.0,25.0,0.0,27.0,2.0,0.0,0.0,0.0,25.0,2.7,0.1643415862140558,2022
Sebastián Coates Nión,Uruguay,125.0,0.0,0.0,8.0,0.0,57.0,3.0,0.0,0.0,0.0,5.76,4.104,0.16354307069448765,2022
Jeremy Leonel Sarmiento Morante,Ecuador,90.0,0.0,0.0,22.0,0.0,29.0,7.0,0.0,0.0,0.0,22.0,2.9000000000000004,0.16353420533582474,2022
Artur Jędrzejczyk,Poland,90.0,0.0,0.0,1.0,0.0,3.0,,,0.5,0.0,1.0,0.30000000000000004,0.16350384096335513,2022
Cyle Larin,Canada,90.0,0.0,0.0,23.0,0.0,28.0,2.0,0.0,0.0,0.0,23.0,2.8000000000000003,0.1626001764766947,2022
Fran Karačić,Australia,90.0,0.0,0.0,24.0,0.0,27.0,8.0,0.0,0.0,0.0,24.0,2.7,0.1616661476175646,2022
Ahmed Alaa Eldin Abdelmotaal,Qatar,90.0,0.0,0.0,2.0,0.0,1.0,,,0.5,0.0,2.0,0.1,0.15896034464860376,2022
Pablo Sarabia García,Spain,90.0,0.0,0.0,0.0,0.0,2.0,,,0.5,0.0,0.0,0.2,0.15721893491124259,2022
Sultan Abdullah Salim Al Ghannam,Saudi Arabia,90.0,0.0,0.0,15.0,0.0,32.0,1.0,0.0,0.0,0.0,15.0,3.2,0.15563453752725007,2022
Hannibal Mejbri,Tunisia,90.0,0.0,0.0,2.0,0.0,0.0,,,0.5,0.0,2.0,0.0,0.15535087719298246,2022
Josip Stanišić,Croatia,90.0,0.0,0.0,13.0,0.0,33.0,4.0,0.0,0.0,0.0,13.0,3.3000000000000003,0.1538931277898889,2022
Abdul Fatawu Issahaku,Ghana,90.0,0.0,0.0,0.0,0.0,1.0,,,0.5,0.0,0.0,0.1,0.1536094674556213,2022
Youssoufa Moukoko,Germany,90.0,0.0,0.0,0.0,0.0,1.0,,,0.5,0.0,0.0,0.1,0.1536094674556213,2022
Tariq Lamptey,Ghana,90.0,0.0,0.0,25.0,0.0,24.0,5.0,0.0,0.0,0.0,25.0,2.4000000000000004,0.15351318384719193,2022
Jackson Gabriel Porozo Vernaza,Ecuador,90.0,0.0,0.0,18.0,0.0,29.0,2.0,0.0,0.0,0.0,18.0,2.9000000000000004,0.15283245094985984,2022
Yu-Min Cho,South Korea,90.0,0.0,0.0,1.0,0.0,0.0,,,0.5,0.0,1.0,0.0,0.15267543859649121,2022
Hiroki Sakai,Japan,90.0,0.0,0.0,30.0,0.0,20.0,15.0,0.0,0.0,0.0,30.0,2.0,0.15245250700716284,2022
Matthijs de Ligt,Netherlands,90.0,0.0,0.0,11.0,0.0,34.0,2.0,0.0,0.0,0.0,11.0,3.4000000000000004,0.15215171805252775,2022
Luis Alberto Suárez Díaz,Uruguay,96.5,0.0,0.0,19.0,0.0,31.0,5.0,0.0,0.0,0.0,17.72020725388601,2.8911917098445596,0.15176595027133089,2022
Lukas Klostermann,Germany,90.0,0.0,0.0,16.0,0.0,30.0,3.0,0.0,0.0,0.0,16.0,3.0,0.1510910412124987,2022
Ferjani Sassi,Tunisia,90.0,0.0,0.0,16.0,0.0,30.0,2.0,0.0,0.0,0.0,16.0,3.0,0.1510910412124987,2022
José Adoni Cifuentes Charcopa,Ecuador,90.0,0.0,0.0,16.0,0.0,30.0,1.0,0.0,0.0,0.0,16.0,3.0,0.1510910412124987,2022
Edinson Roberto Cavani Gómez,Uruguay,90.0,0.0,0.0,20.0,0.0,27.0,4.0,0.0,0.0,0.0,20.0,2.7,0.1509643932315997,2022
Daniel Alonso Chacón Salas,Costa Rica,90.0,0.0,0.0,0.0,0.0,0.0,,,0.5,0.0,0.0,0.0,0.15,2022
Weverton Pereira da Silva,Brazil,90.0,0.0,0.0,0.0,0.0,0.0,,,0.5,0.0,0.0,0.0,0.15,2022
Predrag Rajković,Serbia,90.0,0.0,0.0,0.0,0.0,0.0,,,0.5,0.0,0.0,0.0,0.15,2022
Arkadiusz Milik,Poland,90.0,0.0,0.0,19.0,0.0,26.0,7.0,0.0,0.0,0.0,19.0,2.6,0.14467948717948714,2022
Nicola Zalewski,Poland,90.0,0.0,0.0,25.0,0.0,21.0,5.0,0.0,0.0,0.0,25.0,2.1,0.142684781480328,2022
Gideon Mensah,Ghana,90.0,0.0,0.0,14.0,0.0,29.0,3.0,0.0,0.0,0.0,14.0,2.9000000000000004,0.14213069656389493,2022
Enzo Ebosse,Cameroon,90.0,0.0,0.0,19.0,0.0,25.0,3.0,0.0,0.0,0.0,19.0,2.5,0.14107001972386585,2022
Germán Alejandro Pezzella,Argentina,90.0,0.0,0.0,8.0,0.0,33.0,6.0,0.0,0.0,0.0,8.0,3.3000000000000003,0.14051593480743277,2022
Jordan Veretout,France,90.0,0.0,0.0,12.0,0.0,30.0,3.0,0.0,0.0,0.0,12.0,3.0,0.1403892868265338,2022
Exequiel Alejandro Palacios,Argentina,90.0,0.0,0.0,21.0,0.0,23.0,3.0,0.0,0.0,0.0,21.0,2.3000000000000003,0.13920196200560572,2022
Ali Maâloul,Tunisia,90.0,0.0,0.0,14.0,0.0,28.0,4.0,0.0,0.0,0.0,14.0,2.8000000000000003,0.13852122910827364,2022
João Maria Lobo Alves Palhinha Gonçalves,Portugal,90.0,0.0,0.0,18.0,0.0,25.0,5.0,0.0,0.0,0.0,18.0,2.5,0.13839458112737463,2022
Dries Mertens,Belgium,90.0,0.0,0.0,15.0,0.0,27.0,3.0,0.0,0.0,0.0,15.0,2.7,0.13758720024914356,2022
Sadegh Moharrami,Iran,90.0,0.0,0.0,24.0,0.0,20.0,4.0,0.0,0.0,0.0,24.0,2.0,0.13639987542821547,2022
Mohamed Ali Ben Romdhane,Tunisia,90.0,0.0,0.0,17.0,0.0,25.0,7.0,0.0,0.0,0.0,17.0,2.5,0.1357191425308834,2022
Pape Abou Cissé,Senegal,90.0,0.0,0.0,11.0,0.0,29.0,3.0,0.0,0.0,0.0,11.0,2.9000000000000004,0.13410438077442124,2022
Yasir Gharsan Al Shahrani,Saudi Arabia,90.0,0.0,0.0,28.0,0.0,16.0,4.0,0.0,0.0,0.0,28.0,1.6,0.1326637599916952,2022
Thilo Kehrer,Germany,90.0,0.0,0.0,28.0,0.0,16.0,5.0,0.0,0.0,0.0,28.0,1.6,0.1326637599916952,2022
Thomas Delaney,Denmark,90.0,0.0,0.0,13.0,0.0,27.0,2.0,0.0,0.0,0.0,13.0,2.7,0.1322363230561611,2022
Eric Dier,England,90.0,0.0,0.0,4.0,0.0,33.0,1.0,0.0,0.0,0.0,4.0,3.3000000000000003,0.12981418042146786,2022
Pape Matar Sarr,Senegal,90.0,0.0,0.0,9.0,0.0,29.0,3.0,0.0,0.0,0.0,9.0,2.9000000000000004,0.1287535035814388,2022
Brennan Johnson,Wales,90.0,0.0,0.0,14.0,0.0,25.0,2.0,0.0,0.0,0.0,14.0,2.5,0.12769282674140972,2022
Ui-Jo Hwang,South Korea,90.0,0.0,0.0,34.0,0.0,10.0,16.0,0.0,0.0,0.0,34.0,1.0,0.12705958683691476,2022
Érick Gabriel Gutiérrez Galaviz,Mexico,90.0,0.0,0.0,16.0,0.0,23.0,1.0,0.0,0.0,0.0,16.0,2.3000000000000003,0.1258247690231496,2022
Carlos Alberto Rodríguez Gómez,Mexico,90.0,0.0,0.0,6.0,0.0,30.0,2.0,0.0,0.0,0.0,6.0,3.0,0.12433665524758641,2022
Christopher Wooh,Cameroon,90.0,0.0,0.0,14.0,0.0,24.0,1.0,0.0,0.0,0.0,14.0,2.4000000000000004,0.12408335928578842,2022
Diego Nicolás De La Cruz Arcosa,Uruguay,90.0,0.0,0.0,15.0,0.0,23.0,1.0,0.0,0.0,0.0,15.0,2.3000000000000003,0.12314933042665835,2022
Martin Braithwaite Christensen,Denmark,90.0,0.0,0.0,19.0,0.0,20.0,4.0,0.0,0.0,0.0,19.0,2.0,0.12302268244575934,2022
Gerson Torres Barrantes,Costa Rica,90.0,0.0,0.0,17.0,0.0,21.0,1.0,0.0,0.0,0.0,17.0,2.1,0.1212812727083982,2022
Kyung-Won Kwon,South Korea,90.0,0.0,0.0,6.0,0.0,29.0,1.0,0.0,0.0,0.0,6.0,2.9000000000000004,0.12072718779196512,2022
Alex Nicolao Telles,Brazil,90.0,0.0,0.0,8.0,0.0,27.0,3.0,0.0,0.0,0.0,8.0,2.7,0.11885913007370497,2022
Joe Allen,Wales,90.0,0.0,0.0,13.0,0.0,23.0,2.0,0.0,0.0,0.0,13.0,2.3000000000000003,0.11779845323367591,2022
Juan Pablo Vargas Campos,Costa Rica,90.0,0.0,0.0,21.0,0.0,17.0,4.0,0.0,0.0,0.0,21.0,1.7000000000000002,0.11754515727187789,2022
Nathaniel Atkinson,Australia,90.0,0.0,0.0,14.0,0.0,22.0,4.0,0.0,0.0,0.0,14.0,2.2,0.11686442437454582,2022
Kamaldeen Sulemana,Ghana,90.0,0.0,0.0,11.0,0.0,24.0,1.0,0.0,0.0,0.0,11.0,2.4000000000000004,0.11605704349631474,2022
Daniel-Kofi Kyereh,Ghana,90.0,0.0,0.0,13.0,0.0,22.0,5.0,0.0,0.0,0.0,13.0,2.2,0.11418898577805459,2022
Bilal El Khannous,Morocco,90.0,0.0,0.0,15.0,0.0,20.0,2.0,0.0,0.0,0.0,15.0,2.0,0.11232092805979443,2022
Takumi Minamino,Japan,90.0,0.0,0.0,16.0,0.0,19.0,5.0,0.0,0.0,0.0,16.0,1.9000000000000001,0.11138689920066436,2022
Alireza Jahanbakhsh,Iran,90.0,0.0,0.0,20.0,0.0,16.0,4.0,0.0,0.0,0.0,20.0,1.6,0.11126025121976538,2022
Vincent Janssen,Netherlands,90.0,0.0,0.0,20.0,0.0,16.0,3.0,0.0,0.0,0.0,20.0,1.6,0.11126025121976538,2022
Chang-Hoon Kwon,South Korea,90.0,0.0,0.0,14.0,0.0,20.0,3.0,0.0,0.0,0.0,14.0,2.0,0.1096454894633032,2022
Sardar Azmoun,Iran,90.0,0.0,0.0,18.0,0.0,17.0,8.0,0.0,0.0,0.0,18.0,1.7000000000000002,0.10951884148240422,2022
Anssumane Fati,Spain,90.0,0.0,0.0,7.0,0.0,25.0,4.0,0.0,0.0,0.0,7.0,2.5,0.10896475656597113,2022
Johan Alberto Venegas Ulloa,Costa Rica,90.0,0.0,0.0,20.0,0.0,14.0,4.0,0.0,0.0,0.0,20.0,1.4000000000000001,0.10404131630852279,2022
Abdulrahman Al-Obood,Saudi Arabia,90.0,0.0,0.0,18.0,0.0,15.0,4.0,0.0,0.0,0.0,18.0,1.5,0.10229990657116161,2022
Youstin Delfin Salas Gómez,Costa Rica,90.0,0.0,0.0,22.0,0.0,12.0,6.0,0.0,0.0,0.0,22.0,1.2000000000000002,0.10217325859026263,2022
Denis Lemi Zakaria Lako Lado,Switzerland,90.0,0.0,0.0,11.0,0.0,20.0,1.0,0.0,0.0,0.0,11.0,2.0,0.10161917367382951,2022
Mario Götze,Germany,90.0,0.0,0.0,19.0,0.0,14.0,3.0,0.0,0.0,0.0,19.0,1.4000000000000001,0.10136587771203155,2022
Gaël Ondoua,Cameroon,90.0,0.0,0.0,19.0,0.0,14.0,3.0,0.0,0.0,0.0,19.0,1.4000000000000001,0.10136587771203155,2022
Riyadh Sharahili,Saudi Arabia,90.0,0.0,0.0,16.0,0.0,16.0,2.0,0.0,0.0,0.0,16.0,1.6,0.10055849683380047,2022
Romario Andrés Ibarra Mina,Ecuador,90.0,0.0,0.0,13.0,0.0,18.0,1.0,0.0,0.0,0.0,13.0,1.8,0.09975111595556937,2022
Cheikhou Kouyaté,Senegal,90.0,0.0,0.0,13.0,0.0,18.0,2.0,0.0,0.0,0.0,13.0,1.8,0.09975111595556937,2022
Georges-Kévin Nkoudou Mbida,Cameroon,90.0,0.0,0.0,17.0,0.0,15.0,2.0,0.0,0.0,0.0,17.0,1.5,0.0996244679746704,2022
Abderrazak Hamdallah,Morocco,90.0,0.0,0.0,17.0,0.0,15.0,7.0,0.0,0.0,0.0,17.0,1.5,0.0996244679746704,2022
Nader Ghandri,Tunisia,90.0,0.0,0.0,6.0,0.0,23.0,3.0,0.0,0.0,0.0,6.0,2.3000000000000003,0.09907038305823732,2022
Nemanja Radonjić,Serbia,90.0,0.0,0.0,6.0,0.0,23.0,1.0,0.0,0.0,0.0,6.0,2.3000000000000003,0.09907038305823732,2022
Carlos Uriel Antuna Romero,Mexico,90.0,0.0,0.0,10.0,0.0,20.0,4.0,0.0,0.0,0.0,10.0,2.0,0.0989437350773383,2022
Kevin Nahin Álvarez Campos,Mexico,90.0,0.0,0.0,15.0,0.0,16.0,3.0,0.0,0.0,0.0,15.0,1.6,0.09788305823730924,2022
Walid Cheddira,Morocco,90.0,0.0,0.0,24.0,0.0,9.0,3.0,0.0,0.0,0.0,24.0,0.9,0.09669573341638119,2022
Ronald Alberto Matarrita Ulate,Costa Rica,90.0,0.0,0.0,9.0,0.0,20.0,2.0,0.0,0.0,0.0,9.0,2.0,0.09626829648084706,2022
Alexander Djiku,Ghana,90.0,0.0,0.0,10.0,0.0,19.0,1.0,0.0,0.0,0.0,10.0,1.9000000000000001,0.095334267621717,2022
Joseff Morrell,Wales,90.0,0.0,0.0,19.0,0.0,12.0,7.0,0.0,0.0,0.0,19.0,1.2000000000000002,0.09414694280078895,2022
Filip Mladenović,Serbia,90.0,0.0,0.0,14.0,0.0,15.0,1.0,0.0,0.0,0.0,14.0,1.5,0.09159815218519671,2022
Badr Banoun,Morocco,90.0,0.0,0.0,8.0,0.0,19.0,1.0,0.0,0.0,0.0,8.0,1.9000000000000001,0.08998339042873454,2022
Shaquell Moore,United States,90.0,0.0,0.0,13.0,0.0,15.0,2.0,0.0,0.0,0.0,13.0,1.5,0.08892271358870549,2022
Miki Yamane,Japan,90.0,0.0,0.0,10.0,0.0,17.0,1.0,0.0,0.0,0.0,10.0,1.7000000000000002,0.08811533271047439,2022
Robert Skov,Denmark,90.0,0.0,0.0,4.0,0.0,21.0,1.0,0.0,0.0,0.0,4.0,2.1,0.08650057095401223,2022
Saman Ghoddos,Iran,90.0,0.0,0.0,11.0,0.0,15.0,2.0,0.0,0.0,0.0,11.0,1.5,0.08357183639572302,2022
Callum Wilson,England,90.0,0.0,0.0,11.0,0.0,15.0,1.0,0.0,0.0,0.0,11.0,1.5,0.08357183639572302,2022
Kalvin Phillips,England,90.0,0.0,0.0,15.0,0.0,12.0,2.0,0.0,0.0,0.0,15.0,1.2000000000000002,0.08344518841482404,2022
DeAndre Yedlin,United States,90.0,0.0,0.0,8.0,0.0,17.0,2.0,0.0,0.0,0.0,8.0,1.7000000000000002,0.08276445551749194,2022
Ilias Chair,Morocco,90.0,0.0,0.0,10.0,0.0,15.0,1.0,0.0,0.0,0.0,10.0,1.5,0.0808963977992318,2022
Jonas Hofmann,Germany,90.0,0.0,0.0,7.0,0.0,17.0,1.0,0.0,0.0,0.0,7.0,1.7000000000000002,0.0800890169210007,2022
Ivan Ilić,Serbia,90.0,0.0,0.0,11.0,0.0,14.0,1.0,0.0,0.0,0.0,11.0,1.4000000000000001,0.07996236894010172,2022
Ali Assadalla Thaimn Qambar,Qatar,90.0,0.0,0.0,5.0,0.0,18.0,1.0,0.0,0.0,0.0,5.0,1.8,0.07834760718363956,2022
Raúl Alonso Jiménez Rodríguez,Mexico,90.0,0.0,0.0,3.0,0.0,19.0,1.0,0.0,0.0,0.0,3.0,1.9000000000000001,0.0766061974462784,2022
Mohammed Waed Abdulwahhab Al Bayati,Qatar,90.0,0.0,0.0,12.0,0.0,12.0,2.0,0.0,0.0,0.0,12.0,1.2000000000000002,0.07541887262535035,2022
Kellyn Kai Perry-Acosta,United States,90.0,0.0,0.0,13.0,0.0,11.0,2.0,0.0,0.0,0.0,13.0,1.1,0.07448484376622028,2022
Krzysztof Piątek,Poland,90.0,0.0,0.0,22.0,0.0,4.0,8.0,0.0,0.0,0.0,22.0,0.4,0.07329751894529221,2022
Carlos Armando Gruezo Arboleda,Ecuador,90.0,0.0,0.0,11.0,0.0,12.0,3.0,0.0,0.0,0.0,11.0,1.2000000000000002,0.07274343402885912,2022
José Andrés Guardado Hernández,Mexico,90.0,0.0,0.0,12.0,0.0,11.0,3.0,0.0,0.0,0.0,12.0,1.1,0.07180940516972906,2022
Salman Mohammed Al Faraj,Saudi Arabia,90.0,0.0,0.0,7.0,0.0,14.0,1.0,0.0,0.0,0.0,7.0,1.4000000000000001,0.06926061455413682,2022
Matías Nicolás Viña Susperreguy,Uruguay,90.0,0.0,0.0,8.0,0.0,13.0,4.0,0.0,0.0,0.0,8.0,1.3,0.06832658569500674,2022
Awer Denis Bul Mabil,Australia,90.0,0.0,0.0,8.0,0.0,13.0,2.0,0.0,0.0,0.0,8.0,1.3,0.06832658569500674,2022
Alan Steven Franco Palma,Ecuador,90.0,0.0,0.0,13.0,0.0,9.0,2.0,0.0,0.0,0.0,13.0,0.9,0.06726590885497767,2022
Haris Seferović,Switzerland,90.0,0.0,0.0,10.0,0.0,11.0,3.0,0.0,0.0,0.0,10.0,1.1,0.06645852797674659,2022
Fabian Frei,Switzerland,90.0,0.0,0.0,10.0,0.0,11.0,2.0,0.0,0.0,0.0,10.0,1.1,0.06645852797674659,2022
Jamie MacLaren,Australia,90.0,0.0,0.0,16.0,0.0,6.0,4.0,0.0,0.0,0.0,16.0,0.6000000000000001,0.06446382227758746,2022
Marko Grujić,Serbia,90.0,0.0,0.0,6.0,0.0,13.0,1.0,0.0,0.0,0.0,6.0,1.3,0.06297570850202427,2022
Carlos Manuel Martínez Castro,Costa Rica,90.0,0.0,0.0,15.0,0.0,6.0,3.0,0.0,0.0,0.0,15.0,0.6000000000000001,0.06178838368109622,2022
Karol Świderski,Poland,90.0,0.0,0.0,16.0,0.0,5.0,4.0,0.0,0.0,0.0,16.0,0.5,0.06085435482196615,2022
Stefan Mitrović,Serbia,90.0,0.0,0.0,6.0,0.0,12.0,2.0,0.0,0.0,0.0,6.0,1.2000000000000002,0.059366241046402986,2022
Garang Kuol,Australia,90.0,0.0,0.0,11.0,0.0,8.0,2.0,0.0,0.0,0.0,11.0,0.8,0.058305564206373915,2022
Ante Budimir,Croatia,90.0,0.0,0.0,15.0,0.0,5.0,5.0,0.0,0.0,0.0,15.0,0.5,0.058178916225474914,2022
Srđan Babić,Serbia,90.0,0.0,0.0,3.0,0.0,13.0,1.0,0.0,0.0,0.0,3.0,1.3,0.0549493927125506,2022
Bryan Ruiz González,Costa Rica,90.0,0.0,0.0,7.0,0.0,9.0,4.0,0.0,0.0,0.0,7.0,0.9,0.051213277276030304,2022
Nicolas Jackson,Senegal,90.0,0.0,0.0,5.0,0.0,10.0,2.0,0.0,0.0,0.0,5.0,1.0,0.04947186753866915,2022
Antoine Semenyo,Ghana,90.0,0.0,0.0,13.0,0.0,4.0,4.0,0.0,0.0,0.0,13.0,0.4,0.049218571576871165,2022
André Miguel Valente Silva,Portugal,90.0,0.0,0.0,6.0,0.0,9.0,3.0,0.0,0.0,0.0,6.0,0.9,0.04853783867953908,2022
Nasser Al Dawsari,Saudi Arabia,90.0,0.0,0.0,7.0,0.0,8.0,2.0,0.0,0.0,0.0,7.0,0.8,0.047603809820409,2022
Jason Cummings,Australia,90.0,0.0,0.0,12.0,0.0,4.0,2.0,0.0,0.0,0.0,12.0,0.4,0.04654313298037994,2022
Xavi Simons,Netherlands,90.0,0.0,0.0,5.0,0.0,9.0,1.0,0.0,0.0,0.0,5.0,0.9,0.04586240008304785,2022
Álvaro José Zamora Mata,Costa Rica,90.0,0.0,0.0,9.0,0.0,6.0,3.0,0.0,0.0,0.0,9.0,0.6000000000000001,0.04573575210214886,2022
Ikoma Loïs Openda,Belgium,90.0,0.0,0.0,5.0,0.0,8.0,2.0,0.0,0.0,0.0,5.0,0.8,0.04225293262742655,2022
Luka Jović,Serbia,90.0,0.0,0.0,4.0,0.0,8.0,2.0,0.0,0.0,0.0,4.0,0.8,0.03957749403093532,2022
Agustín Canobbio Graviz,Uruguay,90.0,0.0,0.0,8.0,0.0,5.0,4.0,0.0,0.0,0.0,8.0,0.5,0.03945084605003633,2022
Tarek Salman Salman,Qatar,90.0,0.0,0.0,3.0,0.0,8.0,1.0,0.0,0.0,0.0,3.0,0.8,0.036902055434444095,2022
Roan Roberto Wilson Gordon,Costa Rica,90.0,0.0,0.0,4.0,0.0,7.0,1.0,0.0,0.0,0.0,4.0,0.7000000000000001,0.035968026575314026,2022
Abdullah Mohammed Madu,Saudi Arabia,90.0,0.0,0.0,5.0,0.0,6.0,2.0,0.0,0.0,0.0,5.0,0.6000000000000001,0.03503399771618395,2022
Karim Ansarifard,Iran,90.0,0.0,0.0,6.0,0.0,5.0,1.0,0.0,0.0,0.0,6.0,0.5,0.03409996885705387,2022
Maximiliano Gómez González,Uruguay,90.0,0.0,0.0,5.0,0.0,5.0,1.0,0.0,0.0,0.0,5.0,0.5,0.03142453026056264,2022
Charles De Ketelaere,Belgium,90.0,0.0,0.0,5.0,0.0,5.0,3.0,0.0,0.0,0.0,5.0,0.5,0.03142453026056264,2022
Taha Yassine Khenissi,Tunisia,90.0,0.0,0.0,7.0,0.0,3.0,2.0,0.0,0.0,0.0,7.0,0.30000000000000004,0.0295564725423025,2022
Sorba Thomas,Wales,90.0,0.0,0.0,4.0,0.0,5.0,1.0,0.0,0.0,0.0,4.0,0.5,0.028749091664071413,2022
David Wallace Wotherspoon,Canada,90.0,0.0,0.0,2.0,0.0,6.0,1.0,0.0,0.0,0.0,2.0,0.6000000000000001,0.027007681926710266,2022
Filip Đuričić,Serbia,90.0,0.0,0.0,6.0,0.0,3.0,2.0,0.0,0.0,0.0,6.0,0.30000000000000004,0.02688103394581127,2022
Yahya Jabrane,Morocco,90.0,0.0,0.0,6.0,0.0,3.0,1.0,0.0,0.0,0.0,6.0,0.30000000000000004,0.02688103394581127,2022
Kevin José Rodríguez Cortez,Ecuador,90.0,0.0,0.0,10.0,0.0,0.0,3.0,0.0,0.0,0.0,10.0,0.0,0.026754385964912277,2022
Haitham Mohammed Asiri,Saudi Arabia,90.0,0.0,0.0,6.0,0.0,2.0,2.0,0.0,0.0,0.0,6.0,0.2,0.02327156649018997,2022
