player,team,intl_goals,attack_score,player_norm,playmaker_score,group,p_qualify,team_win_prob,progression_factor,expected_tournament_matches,group_difficulty,last5_win_rate,pot_score,goals,assists,year
Bilal El Khannouss,Morocco,1,0.01058875693359842,bilal el khannouss,0.08340611353711791,C,0.9971,0.0306,0.5854969411324322,4.46646,0.8664843408732645,0.3,0.013196036141834348,1,0,2026
Eliesse Ben Seghir,Morocco,1,0.01058875693359842,eliesse ben seghir,0.08340611353711791,C,0.9971,0.0306,0.5854969411324322,4.46646,0.8664843408732645,0.3,0.013196036141834348,1,0,2026
Chadi Riad,Morocco,1,0.01058875693359842,chadi riad,0.08340611353711791,C,0.9971,0.0306,0.5854969411324322,4.46646,0.8664843408732645,0.3,0.013196036141834348,1,0,2026
Diogo Dalot,Portugal,1,0.01191383752557126,diogo dalot,0.07358078602620088,K,0.9609,0.0647,0.6586117044411798,4.8829899999999995,0.8732848752250852,0.4,0.013156720776045065,1,0,2026
Pedro Neto,Portugal,1,0.01191383752557126,pedro neto,0.07358078602620088,K,0.9609,0.0647,0.6586117044411798,4.8829899999999995,0.8732848752250852,0.4,0.013156720776045065,1,0,2026
Nuno Mendes,Portugal,1,0.01191383752557126,nuno mendes,0.07358078602620088,K,0.9609,0.0647,0.6586117044411798,4.8829899999999995,0.8732848752250852,0.4,0.013156720776045065,1,0,2026
Leon Goretzka,Germany,1,0.011762505702718513,leon goretzka,0.07358078602620088,E,0.9969,0.0417,0.650245893712998,4.97333,0.8515260278339488,0.4,0.012896089278030074,1,0,2026
Felix Nmecha,Germany,1,0.011762505702718513,felix nmecha,0.07358078602620088,E,0.9969,0.0417,0.650245893712998,4.97333,0.8515260278339488,0.4,0.012896089278030074,1,0,2026
Aleksandar Pavlović,Germany,1,0.011762505702718513,aleksandar pavlovic,0.07358078602620088,E,0.9969,0.0417,0.650245893712998,4.97333,0.8515260278339488,0.4,0.012896089278030074,1,0,2026
Jamie Leweling,Germany,1,0.011762505702718513,jamie leweling,0.07358078602620088,E,0.9969,0.0417,0.650245893712998,4.97333,0.8515260278339488,0.4,0.012896089278030074,1,0,2026
Aron Dønnum,Norway,2,0.015167578145853474,aron dnnum,0.11681222707423582,I,0.4703,0.0003,0.26417513167244566,3.57335,1.0703569104855832,0.3,0.012894196852329622,2,0,2026
Toni Fruk,Croatia,1,0.01197503110534239,toni fruk,0.08340611353711791,L,0.9235,0.0201,0.5201321511062831,4.31269,0.9163104686263878,0.2,0.012408042922816736,1,0,2026
Luka Sučić,Croatia,1,0.01197503110534239,luka sucic,0.08340611353711791,L,0.9235,0.0201,0.5201321511062831,4.31269,0.9163104686263878,0.2,0.012408042922816736,1,0,2026
Martin Erlić,Croatia,1,0.01197503110534239,martin erlic,0.08340611353711791,L,0.9235,0.0201,0.5201321511062831,4.31269,0.9163104686263878,0.2,0.012408042922816736,1,0,2026
Lovro Majer,Croatia,1,0.01197503110534239,lovro majer,0.08340611353711791,L,0.9235,0.0201,0.5201321511062831,4.31269,0.9163104686263878,0.2,0.012408042922816736,1,0,2026
Luka Ivanušec,Croatia,1,0.01197503110534239,luka ivanusec,0.08340611353711791,L,0.9235,0.0201,0.5201321511062831,4.31269,0.9163104686263878,0.2,0.012408042922816736,1,0,2026
Samet Akaydin,Türkiye,1,0.014321863154145338,samet akaydin,0.08930131004366812,D,0.7702,0.0013,0.4369215627223124,4.09421,0.9872809667046556,0.4,0.01239910467295916,1,0,2026
Ángel Mena,Ecuador,1,0.011599090173541637,angel mena,0.08340611353711791,E,0.9613,0.0006,0.5244641243249204,4.2450600000000005,0.9532588477675182,0.4,0.012324016129459395,1,0,2026
Amirhossein Hosseinzadeh,Iran,1,0.011573614333705013,amirhossein hosseinzadeh,0.08340611353711791,G,0.9475,0.0014,0.5233122094909591,4.2868200000000005,0.9426703219353165,0.4,0.01228427885201228,1,0,2026
Saleh Hardani,Iran,1,0.011573614333705013,saleh hardani,0.08340611353711791,G,0.9475,0.0014,0.5233122094909591,4.2868200000000005,0.9426703219353165,0.4,0.01228427885201228,1,0,2026
Mohammad Mehdi Mohebi,Iran,1,0.011573614333705013,mohammad mehdi mohebi,0.08340611353711791,G,0.9475,0.0014,0.5233122094909591,4.2868200000000005,0.9426703219353165,0.4,0.01228427885201228,1,0,2026
Omid Noorafkan,Iran,1,0.011573614333705013,omid noorafkan,0.08340611353711791,G,0.9475,0.0014,0.5233122094909591,4.2868200000000005,0.9426703219353165,0.4,0.01228427885201228,1,0,2026
Eldor Shomurodov,Uzbekistan,5,0.014705929162811583,eldor shomurodov,0.21703056768558954,K,0.2143,0.0,0.1068322394122215,3.26508,1.1289797746441539,0.0,0.012192772441930323,5,0,2026
Viktor Claesson,Sweden,2,0.01385974695787133,viktor claesson,0.11681222707423582,F,0.493,0.0,0.25512067379487485,3.60168,1.0799647633114537,0.1,0.012135182972091065,2,0,2026
Emil Forsberg,Sweden,2,0.01385974695787133,emil forsberg,0.11681222707423582,F,0.493,0.0,0.25512067379487485,3.60168,1.0799647633114537,0.1,0.012135182972091065,2,0,2026
Loïs Openda,Belgium,1,0.01160275046327653,lois openda,0.07358078602620088,G,0.9909,0.0233,0.612166188204343,4.82629,0.852835047601555,0.4,0.012047932068174163,1,0,2026
Yoane Wissa,Congo DR,5,0.022882380476440624,yoane wissa,0.18951965065502185,K,0.197,0.0,0.10832890110108917,3.2452,1.113408797524015,0.1,0.012046334226481607,5,0,2026
Agustín Canobbio,Uruguay,1,0.011403179048215513,agustin canobbio,0.08340611353711791,H,0.9565,0.0092,0.5156058125735339,4.2684,0.930365535612178,0.2,0.012019868210138077,1,0,2026
Federico Viñas,Uruguay,1,0.011403179048215513,federico vinas,0.08340611353711791,H,0.9565,0.0092,0.5156058125735339,4.2684,0.930365535612178,0.2,0.012019868210138077,1,0,2026
Ronald Araújo,Uruguay,1,0.011403179048215513,ronald araujo,0.08340611353711791,H,0.9565,0.0092,0.5156058125735339,4.2684,0.930365535612178,0.2,0.012019868210138077,1,0,2026
Manuel Ugarte,Uruguay,1,0.011403179048215513,manuel ugarte,0.08340611353711791,H,0.9565,0.0092,0.5156058125735339,4.2684,0.930365535612178,0.2,0.012019868210138077,1,0,2026
Houssem Aouar,Algeria,1,0.032727500126563364,houssem aouar,0.08340611353711791,J,0.4687,0.0002,0.27439166567754797,3.58574,1.0316819750948953,0.4,0.011957067725679033,1,0,2026
Andrés Gómez,Colombia,1,0.010924257247668507,andres gomez,0.08340611353711791,K,0.9,0.0129,0.522522265762005,4.32737,0.9226621917351155,0.4,0.011943295269410495,1,0,2026
Luis Sinisterra,Colombia,1,0.010924257247668507,luis sinisterra,0.08340611353711791,K,0.9,0.0129,0.522522265762005,4.32737,0.9226621917351155,0.4,0.011943295269410495,1,0,2026
Mateus Uribe,Colombia,1,0.010924257247668507,mateus uribe,0.08340611353711791,K,0.9,0.0129,0.522522265762005,4.32737,0.9226621917351155,0.4,0.011943295269410495,1,0,2026
Yerson Mosquera,Colombia,1,0.010924257247668507,yerson mosquera,0.08340611353711791,K,0.9,0.0129,0.522522265762005,4.32737,0.9226621917351155,0.4,0.011943295269410495,1,0,2026
Yerry Mina,Colombia,1,0.010924257247668507,yerry mina,0.08340611353711791,K,0.9,0.0129,0.522522265762005,4.32737,0.9226621917351155,0.4,0.011943295269410495,1,0,2026
Cyle Larin,Canada,1,0.010781851211808564,cyle larin,0.08340611353711791,B,0.945,0.0004,0.5249521767048361,4.46188,0.9592064876326297,0.3,0.01192779474555503,1,0,2026
Cédric Bakambu,Congo DR,5,0.013792094052893687,cedric bakambu,0.20327510917030572,K,0.197,0.0,0.10832890110108917,3.2452,1.113408797524015,0.1,0.01169002312444149,5,0,2026
Felix Horn Myhre,Norway,2,0.014215250383239637,felix horn myhre,0.10698689956331879,I,0.4703,0.0003,0.26417513167244566,3.57335,1.0703569104855832,0.3,0.01164571617202654,2,0,2026
Hazem Mastouri,Tunisia,2,0.012019228676193856,hazem mastouri,0.11681222707423582,F,0.5113,0.0,0.2539475531131155,3.6206,1.111917872858262,0.0,0.011635215913004942,2,0,2026
Ferjani Sassi,Tunisia,2,0.012019228676193856,ferjani sassi,0.11681222707423582,F,0.5113,0.0,0.2539475531131155,3.6206,1.111917872858262,0.0,0.011635215913004942,2,0,2026
Youssef Msakni,Tunisia,2,0.012019228676193856,youssef msakni,0.11681222707423582,F,0.5113,0.0,0.2539475531131155,3.6206,1.111917872858262,0.0,0.011635215913004942,2,0,2026
Matías Galarza,Paraguay,2,0.013859883139516407,matias galarza,0.11681222707423582,D,0.4314,0.0,0.23668321048125363,3.5540000000000003,1.0753423899203949,0.2,0.011258209055486315,2,0,2026
Abdullah Radif,Saudi Arabia,2,0.01206115274556359,abdullah radif,0.12270742358078605,H,0.4044,0.0,0.23065214105091295,3.48832,1.1515226002191195,0.3,0.011105857714656081,2,0,2026
Abdulrahman Ghareeb,Saudi Arabia,2,0.01206115274556359,abdulrahman ghareeb,0.12270742358078605,H,0.4044,0.0,0.23065214105091295,3.48832,1.1515226002191195,0.3,0.011105857714656081,2,0,2026
Tomás Rodríguez,Panama,3,0.014339608299407272,tomas rodriguez,0.1679039301310044,L,0.2269,0.0,0.14356070883857994,3.28628,1.0589693945615357,0.3,0.011028336889390252,3,0,2026
Brian Brobbey,Netherlands,1,0.010583627895283963,brian brobbey,0.07358078602620088,F,0.9947,0.0178,0.5850760674151427,4.80814,0.8834891107854264,0.2,0.010948146018496559,1,0,2026
Joshua Zirkzee,Netherlands,1,0.010583627895283963,joshua zirkzee,0.07358078602620088,F,0.9947,0.0178,0.5850760674151427,4.80814,0.8834891107854264,0.2,0.010948146018496559,1,0,2026
Ian Maatsen,Netherlands,1,0.010583627895283963,ian maatsen,0.07358078602620088,F,0.9947,0.0178,0.5850760674151427,4.80814,0.8834891107854264,0.2,0.010948146018496559,1,0,2026
Evidence Makgopa,South Africa,3,0.011971105983772011,evidence makgopa,0.12270742358078605,A,0.3238,0.0001,0.19199958689568017,3.40617,1.1166146263599321,0.3,0.010942596751283347,3,0,2026
Themba Zwane,South Africa,3,0.011971105983772011,themba zwane,0.12270742358078605,A,0.3238,0.0001,0.19199958689568017,3.40617,1.1166146263599321,0.3,0.010942596751283347,3,0,2026
Yasin Ayari,Sweden,2,0.012940059707472393,yasin ayari,0.10698689956331879,F,0.493,0.0,0.25512067379487485,3.60168,1.0799647633114537,0.1,0.010937406692569603,2,0,2026
Farès Chaïbi,Algeria,2,0.011109755786861578,fares chaibi,0.10305676855895199,J,0.4687,0.0002,0.27439166567754797,3.58574,1.0316819750948953,0.4,0.01086694704036019,2,0,2026
Chris Wood,New Zealand,9,0.015346158088898401,chris wood,0.3506550218340611,G,0.1056,0.0,0.05246639029926528,3.1284,1.2867845738147874,0.0,0.010620133660930548,9,0,2026
Kieran Tierney,Scotland,1,0.010757256415706412,kieran tierney,0.08340611353711791,C,0.8598,0.0001,0.46723844558592176,4.04449,1.0674143351914183,0.4,0.010605521377045084,1,0,2026
Ryan Porteous,Scotland,1,0.010757256415706412,ryan porteous,0.08340611353711791,C,0.8598,0.0001,0.46723844558592176,4.04449,1.0674143351914183,0.4,0.010605521377045084,1,0,2026
Lewis Ferguson,Scotland,1,0.010757256415706412,lewis ferguson,0.08340611353711791,C,0.8598,0.0001,0.46723844558592176,4.04449,1.0674143351914183,0.4,0.010605521377045084,1,0,2026
Callum McGregor,Scotland,1,0.010757256415706412,callum mcgregor,0.08340611353711791,C,0.8598,0.0001,0.46723844558592176,4.04449,1.0674143351914183,0.4,0.010605521377045084,1,0,2026
Ben Gannon-Doak,Scotland,1,0.010757256415706412,ben gannondoak,0.08340611353711791,C,0.8598,0.0001,0.46723844558592176,4.04449,1.0674143351914183,0.4,0.010605521377045084,1,0,2026
Stuart Armstrong,Scotland,1,0.010757256415706412,stuart armstrong,0.08340611353711791,C,0.8598,0.0001,0.46723844558592176,4.04449,1.0674143351914183,0.4,0.010605521377045084,1,0,2026
Frantzdy Pierrot,Haiti,5,0.016244899660660145,frantzdy pierrot,0.2347161572052402,C,0.1339,0.0,0.0864337829281405,3.16164,1.295156342639136,0.2,0.010585571132831265,5,0,2026
Jung Seung-hyun,South Korea,1,0.010127706277941413,jung seunghyun,0.08340611353711791,A,0.8512,0.0006,0.47566773780878235,4.18534,0.967896642645171,0.4,0.010512278146966139,1,0,2026
Hwang Ui-jo,South Korea,1,0.010127706277941413,hwang uijo,0.08340611353711791,A,0.8512,0.0006,0.47566773780878235,4.18534,0.967896642645171,0.4,0.010512278146966139,1,0,2026
Park Jin-seob,South Korea,1,0.010127706277941413,park jinseob,0.08340611353711791,A,0.8512,0.0006,0.47566773780878235,4.18534,0.967896642645171,0.4,0.010512278146966139,1,0,2026
Kim Jin-gyu,South Korea,1,0.010127706277941413,kim jingyu,0.08340611353711791,A,0.8512,0.0006,0.47566773780878235,4.18534,0.967896642645171,0.4,0.010512278146966139,1,0,2026
Eduardo Guerrero,Panama,3,0.012808828151813754,eduardo guerrero,0.16200873362445417,L,0.2269,0.0,0.14356070883857994,3.28628,1.0589693945615357,0.3,0.010490375033677413,3,0,2026
Dailon Livramento,Cape Verde,4,0.01289249837208224,dailon livramento,0.18362445414847162,H,0.1925,0.0,0.11550626207116263,3.23236,1.2086703473827776,0.2,0.010451808388683417,4,0,2026
Gernot Trauner,Austria,1,0.012949837855176189,gernot trauner,0.08930131004366812,J,0.6875,0.0007,0.3844278726605783,3.86027,1.0091481991569633,0.4,0.010408190262301914,1,0,2026
Christian Kouamé,Ivory Coast,1,0.00968272235443619,christian kouame,0.08340611353711791,E,0.8801,0.0004,0.4796669671394975,4.09368,1.001395315633376,0.4,0.010397825236216858,1,0,2026
Emmanuel Agbadou,Ivory Coast,1,0.00968272235443619,emmanuel agbadou,0.08340611353711791,E,0.8801,0.0004,0.4796669671394975,4.09368,1.001395315633376,0.4,0.010397825236216858,1,0,2026
Vakoun Issouf Bayo,Ivory Coast,1,0.00968272235443619,vakoun issouf bayo,0.08340611353711791,E,0.8801,0.0004,0.4796669671394975,4.09368,1.001395315633376,0.4,0.010397825236216858,1,0,2026
Andi Zeqiri,Switzerland,1,0.010240747819236586,andi zeqiri,0.07358078602620088,B,0.9825,0.0016,0.5532199526628822,4.60884,0.8882525483921797,0.3,0.010171782641319384,1,0,2026
Joël Monteiro,Switzerland,1,0.010240747819236586,joel monteiro,0.07358078602620088,B,0.9825,0.0016,0.5532199526628822,4.60884,0.8882525483921797,0.3,0.010171782641319384,1,0,2026
Rúben Neves,Portugal,1,0.01666166875215344,ruben neves,0.05,K,0.9609,0.0647,0.6586117044411798,4.8829899999999995,0.8732848752250852,0.4,0.010088618607989834,1,0,2026
Salem Al-Dawsari,Saudi Arabia,2,0.009601721321902403,salem aldawsari,0.11681222707423582,H,0.4044,0.0,0.23065214105091295,3.48832,1.1515226002191195,0.3,0.01003799003644915,2,0,2026
Abdulrahman Al-Aboud,Saudi Arabia,2,0.009601721321902403,abdulrahman alaboud,0.11681222707423582,H,0.4044,0.0,0.23065214105091295,3.48832,1.1515226002191195,0.3,0.01003799003644915,2,0,2026
Hassan Kadesh,Saudi Arabia,2,0.009601721321902403,hassan kadesh,0.11681222707423582,H,0.4044,0.0,0.23065214105091295,3.48832,1.1515226002191195,0.3,0.01003799003644915,2,0,2026
Ismaël Gharbi,Tunisia,2,0.010737587119076103,ismael gharbi,0.10305676855895199,F,0.5113,0.0,0.2539475531131155,3.6206,1.111917872858262,0.0,0.009967468741764927,2,0,2026
Firas Chaouat,Tunisia,2,0.010737587119076103,firas chaouat,0.10305676855895199,F,0.5113,0.0,0.2539475531131155,3.6206,1.111917872858262,0.0,0.009967468741764927,2,0,2026
Ali Abdi,Tunisia,2,0.010737587119076103,ali abdi,0.10305676855895199,F,0.5113,0.0,0.2539475531131155,3.6206,1.111917872858262,0.0,0.009967468741764927,2,0,2026
Hamza Rafia,Tunisia,2,0.010737587119076103,hamza rafia,0.10305676855895199,F,0.5113,0.0,0.2539475531131155,3.6206,1.111917872858262,0.0,0.009967468741764927,2,0,2026
Kalidou Koulibaly,Senegal,1,0.00917668411646328,kalidou koulibaly,0.08340611353711791,I,0.8808,0.0061,0.4623331384498433,4.15597,0.9648094596226205,0.1,0.009799746107965213,1,0,2026
Sebastian Nanasi,Sweden,2,0.012020372457073459,sebastian nanasi,0.09716157205240175,F,0.493,0.0,0.25512067379487485,3.60168,1.0799647633114537,0.1,0.009739630413048135,2,0,2026
Oston Urunov,Uzbekistan,4,0.011587826362397807,oston urunov,0.18362445414847162,K,0.2143,0.0,0.1068322394122215,3.26508,1.1289797746441539,0.0,0.00953446872114841,4,0,2026
Petar Sučić,Croatia,1,0.010100001140974875,petar sucic,0.07358078602620088,L,0.9235,0.0201,0.5201321511062831,4.31269,0.9163104686263878,0.2,0.009493845001250058,1,0,2026
Martin Baturina,Croatia,1,0.010100001140974875,martin baturina,0.07358078602620088,L,0.9235,0.0201,0.5201321511062831,4.31269,0.9163104686263878,0.2,0.009493845001250058,1,0,2026
Borna Sosa,Croatia,1,0.010100001140974875,borna sosa,0.07358078602620088,L,0.9235,0.0201,0.5201321511062831,4.31269,0.9163104686263878,0.2,0.009493845001250058,1,0,2026
Igor Matanović,Croatia,1,0.010100001140974875,igor matanovic,0.07358078602620088,L,0.9235,0.0201,0.5201321511062831,4.31269,0.9163104686263878,0.2,0.009493845001250058,1,0,2026
Zeki Çelik,Türkiye,1,0.00966299193734961,zeki celik,0.08340611353711791,D,0.7702,0.0013,0.4369215627223124,4.09421,0.9872809667046556,0.4,0.009463033380075538,1,0,2026
Deniz Gül,Türkiye,1,0.00966299193734961,deniz gul,0.08340611353711791,D,0.7702,0.0013,0.4369215627223124,4.09421,0.9872809667046556,0.4,0.009463033380075538,1,0,2026
Umut Nayir,Türkiye,1,0.00966299193734961,umut nayir,0.08340611353711791,D,0.7702,0.0013,0.4369215627223124,4.09421,0.9872809667046556,0.4,0.009463033380075538,1,0,2026
Bertuğ Yıldırım,Türkiye,1,0.00966299193734961,bertug yldrm,0.08340611353711791,D,0.7702,0.0013,0.4369215627223124,4.09421,0.9872809667046556,0.4,0.009463033380075538,1,0,2026
Ferdi Kadıoğlu,Türkiye,1,0.00966299193734961,ferdi kadoglu,0.08340611353711791,D,0.7702,0.0013,0.4369215627223124,4.09421,0.9872809667046556,0.4,0.009463033380075538,1,0,2026
Cengiz Ünder,Türkiye,1,0.00966299193734961,cengiz under,0.08340611353711791,D,0.7702,0.0013,0.4369215627223124,4.09421,0.9872809667046556,0.4,0.009463033380075538,1,0,2026
Yusuf Yazıcı,Türkiye,1,0.00966299193734961,yusuf yazc,0.08340611353711791,D,0.7702,0.0013,0.4369215627223124,4.09421,0.9872809667046556,0.4,0.009463033380075538,1,0,2026
Salih Özcan,Türkiye,1,0.00966299193734961,salih ozcan,0.08340611353711791,D,0.7702,0.0013,0.4369215627223124,4.09421,0.9872809667046556,0.4,0.009463033380075538,1,0,2026
José Luis Rodríguez,Panama,3,0.009747267856626714,jose luis rodriguez,0.1502183406113537,L,0.2269,0.0,0.14356070883857994,3.28628,1.0589693945615357,0.3,0.009414451322251731,3,0,2026
Hazem Shehata,Qatar,1,0.010685787510068604,hazem shehata,0.08930131004366812,B,0.7175,0.0,0.3682948250801426,3.8951599999999997,1.056500564247184,0.1,0.009178999338273916,1,0,2026
Jassem Gaber,Qatar,1,0.010685787510068604,jassem gaber,0.08930131004366812,B,0.7175,0.0,0.3682948250801426,3.8951599999999997,1.056500564247184,0.1,0.009178999338273916,1,0,2026
Jordan Bos,Australia,1,0.011725811934993759,jordan bos,0.08930131004366812,D,0.6725,0.0002,0.3529590344129879,3.92534,1.0093477866281695,0.1,0.009145628032273093,1,0,2026
Ibrahim Maza,Algeria,2,0.009724935349145206,ibrahim maza,0.08930131004366812,J,0.4687,0.0002,0.27439166567754797,3.58574,1.0316819750948953,0.4,0.009038033092013892,2,0,2026
Théo Bongonda,Congo DR,4,0.010744935279220139,theo bongonda,0.1698689956331878,K,0.197,0.0,0.10832890110108917,3.2452,1.113408797524015,0.1,0.009001781346000036,4,0,2026
Lukáš Provod,Czechia,1,0.011549603888595498,lukas provod,0.08930131004366812,A,0.6028,0.0,0.3428606367600502,3.7752,1.0421210390461388,0.4,0.008826553177289032,1,0,2026
Rade Krunić,Bosnia and Herzegovina,2,0.011369122171127797,rade krunic,0.11681222707423582,B,0.3493,0.0,0.1941488473408598,3.43228,1.1197094428665486,0.2,0.008775450353084706,2,0,2026
Achraf Hakimi,Morocco,1,0.007633827058820678,achraf hakimi,0.06965065502183407,C,0.9971,0.0306,0.5854969411324322,4.46646,0.8664843408732645,0.3,0.008419893580526345,1,0,2026
Romain Saïss,Morocco,1,0.007633827058820678,romain saiss,0.06965065502183407,C,0.9971,0.0306,0.5854969411324322,4.46646,0.8664843408732645,0.3,0.008419893580526345,1,0,2026
Ibrahim Adel,Egypt,1,0.007951699939891711,ibrahim adel,0.08340611353711791,G,0.7824,0.0002,0.41385450222653947,4.01242,0.989394317607225,0.2,0.008290409623267362,1,0,2026
Mohamed Hamdy,Egypt,1,0.007951699939891711,mohamed hamdy,0.08340611353711791,G,0.7824,0.0002,0.41385450222653947,4.01242,0.989394317607225,0.2,0.008290409623267362,1,0,2026
Thapelo Morena,South Africa,2,0.008742807357621025,thapelo morena,0.11681222707423582,A,0.3238,0.0001,0.19199958689568017,3.40617,1.1166146263599321,0.3,0.008199114244536456,2,0,2026
Yazan Al-Naimat,Jordan,12,0.010522624015471452,yazan alnaimat,0.4744541484716158,J,0.058,0.0,0.03,3.07056,1.211970542032369,0.0,0.00818291569652583,12,0,2026
Andy Robertson,Scotland,1,0.00907290353708752,andy robertson,0.07358078602620088,C,0.8598,0.0001,0.46723844558592176,4.04449,1.0674143351914183,0.4,0.008072340329230952,1,0,2026
Billy Gilmour,Scotland,1,0.00907290353708752,billy gilmour,0.07358078602620088,C,0.8598,0.0001,0.46723844558592176,4.04449,1.0674143351914183,0.4,0.008072340329230952,1,0,2026
Gervane Kastaneer,Curaçao,5,0.011335120786452687,gervane kastaneer,0.21703056768558954,E,0.1062,0.0,0.07268090396830139,3.12808,1.2550903506671713,0.2,0.00806226027677528,5,0,2026
Nikolaus Wurmbrand,Austria,1,0.008850704043346761,nikolaus wurmbrand,0.08340611353711791,J,0.6875,0.0007,0.3844278726605783,3.86027,1.0091481991569633,0.4,0.008029355988082283,1,0,2026
Florian Kainz,Austria,1,0.008850704043346761,florian kainz,0.08340611353711791,J,0.6875,0.0007,0.3844278726605783,3.86027,1.0091481991569633,0.4,0.008029355988082283,1,0,2026
Mohanad Ali,Iraq,4,0.009652961737689774,mohanad ali,0.18951965065502185,I,0.1548,0.0,0.08683587519662306,3.18728,1.1782434936526813,0.1,0.0077892634717579385,4,0,2026
Azizbek Turgunboev,Uzbekistan,3,0.010748016453377703,azizbek turgunboev,0.16200873362445417,K,0.2143,0.0,0.1068322394122215,3.26508,1.1289797746441539,0.0,0.0075973056981361396,3,0,2026
Igor Sergeev,Uzbekistan,3,0.009608870007680868,igor sergeev,0.15611353711790396,K,0.2143,0.0,0.1068322394122215,3.26508,1.1289797746441539,0.0,0.0072367353492513165,3,0,2026
Connor Metcalfe,Australia,1,0.00796222865956777,connor metcalfe,0.08340611353711791,D,0.6725,0.0002,0.3529590344129879,3.92534,1.0093477866281695,0.1,0.0070740719083634464,1,0,2026
Brandon Borrello,Australia,1,0.00796222865956777,brandon borrello,0.08340611353711791,D,0.6725,0.0002,0.3529590344129879,3.92534,1.0093477866281695,0.1,0.0070740719083634464,1,0,2026
Adam Taggart,Australia,1,0.00796222865956777,adam taggart,0.08340611353711791,D,0.6725,0.0002,0.3529590344129879,3.92534,1.0093477866281695,0.1,0.0070740719083634464,1,0,2026
Nestory Irankunda,Australia,1,0.00796222865956777,nestory irankunda,0.08340611353711791,D,0.6725,0.0002,0.3529590344129879,3.92534,1.0093477866281695,0.1,0.0070740719083634464,1,0,2026
John Iredale,Australia,1,0.00796222865956777,john iredale,0.08340611353711791,D,0.6725,0.0002,0.3529590344129879,3.92534,1.0093477866281695,0.1,0.0070740719083634464,1,0,2026
Ajdin Hrustic,Australia,1,0.00796222865956777,ajdin hrustic,0.08340611353711791,D,0.6725,0.0002,0.3529590344129879,3.92534,1.0093477866281695,0.1,0.0070740719083634464,1,0,2026
Keanu Baccus,Australia,1,0.00796222865956777,keanu baccus,0.08340611353711791,D,0.6725,0.0002,0.3529590344129879,3.92534,1.0093477866281695,0.1,0.0070740719083634464,1,0,2026
Kye Rowles,Australia,1,0.00796222865956777,kye rowles,0.08340611353711791,D,0.6725,0.0002,0.3529590344129879,3.92534,1.0093477866281695,0.1,0.0070740719083634464,1,0,2026
Aziz Behich,Australia,1,0.00796222865956777,aziz behich,0.08340611353711791,D,0.6725,0.0002,0.3529590344129879,3.92534,1.0093477866281695,0.1,0.0070740719083634464,1,0,2026
Mitch Duke,Australia,1,0.00796222865956777,mitch duke,0.08340611353711791,D,0.6725,0.0002,0.3529590344129879,3.92534,1.0093477866281695,0.1,0.0070740719083634464,1,0,2026
Percy Tau,South Africa,2,0.007773809442506887,percy tau,0.10305676855895199,A,0.3238,0.0001,0.19199958689568017,3.40617,1.1166146263599321,0.3,0.006995241443885639,2,0,2026
Ahmed Al Ganehi,Qatar,1,0.006758679520318958,ahmed al ganehi,0.08340611353711791,B,0.7175,0.0,0.3682948250801426,3.8951599999999997,1.056500564247184,0.1,0.006960203592937893,1,0,2026
Boualem Khoukhi,Qatar,1,0.006758679520318958,boualem khoukhi,0.08340611353711791,B,0.7175,0.0,0.3682948250801426,3.8951599999999997,1.056500564247184,0.1,0.006960203592937893,1,0,2026
Pedro Miguel,Qatar,1,0.006758679520318958,pedro miguel,0.08340611353711791,B,0.7175,0.0,0.3682948250801426,3.8951599999999997,1.056500564247184,0.1,0.006960203592937893,1,0,2026
Yousef Aymen,Qatar,1,0.006758679520318958,yousef aymen,0.08340611353711791,B,0.7175,0.0,0.3682948250801426,3.8951599999999997,1.056500564247184,0.1,0.006960203592937893,1,0,2026
Ró-Ró,Qatar,1,0.006758679520318958,roro,0.08340611353711791,B,0.7175,0.0,0.3682948250801426,3.8951599999999997,1.056500564247184,0.1,0.006960203592937893,1,0,2026
Otabek Shukurov,Uzbekistan,3,0.008469723561984032,otabek shukurov,0.1502183406113537,K,0.2143,0.0,0.1068322394122215,3.26508,1.1289797746441539,0.0,0.0068761650003664925,3,0,2026
Jamiro Monteiro,Cape Verde,3,0.008847326393869948,jamiro monteiro,0.13646288209606988,H,0.1925,0.0,0.11550626207116263,3.23236,1.2086703473827776,0.2,0.006858025978953462,3,0,2026
Jan Kuchta,Czechia,1,0.007893699286357195,jan kuchta,0.08340611353711791,A,0.6028,0.0,0.3428606367600502,3.7752,1.0421210390461388,0.4,0.006849349619977202,1,0,2026
Robin Hranáč,Czechia,1,0.007893699286357195,robin hranac,0.08340611353711791,A,0.6028,0.0,0.3428606367600502,3.7752,1.0421210390461388,0.4,0.006849349619977202,1,0,2026
Tomáš Čvančara,Czechia,1,0.007893699286357195,tomas cvancara,0.08340611353711791,A,0.6028,0.0,0.3428606367600502,3.7752,1.0421210390461388,0.4,0.006849349619977202,1,0,2026
Jan Kliment,Czechia,1,0.007893699286357195,jan kliment,0.08340611353711791,A,0.6028,0.0,0.3428606367600502,3.7752,1.0421210390461388,0.4,0.006849349619977202,1,0,2026
Vladimír Coufal,Czechia,1,0.007893699286357195,vladimir coufal,0.08340611353711791,A,0.6028,0.0,0.3428606367600502,3.7752,1.0421210390461388,0.4,0.006849349619977202,1,0,2026
